epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1610125609484,2021-01-08T10.06.49.484,102.744,0.000,-0.061,-0.366
1610125609493,2021-01-08T10.06.49.493,102.753,0.061,-0.122,-0.366
1610125609503,2021-01-08T10.06.49.503,102.763,0.244,-0.244,-0.366
1610125609513,2021-01-08T10.06.49.513,102.773,0.244,-0.244,-0.366
1610125609524,2021-01-08T10.06.49.524,102.784,0.061,0.000,-0.183
1610125609532,2021-01-08T10.06.49.532,102.792,0.061,-0.061,-0.244
1610125609543,2021-01-08T10.06.49.543,102.803,0.122,-0.244,-0.305
1610125609553,2021-01-08T10.06.49.553,102.813,-0.061,-0.122,-0.305
1610125609563,2021-01-08T10.06.49.563,102.823,-0.183,-0.122,-0.305
1610125609572,2021-01-08T10.06.49.572,102.832,0.305,-0.183,-0.366
1610125609582,2021-01-08T10.06.49.582,102.842,0.671,-0.305,-0.305
1610125609592,2021-01-08T10.06.49.592,102.852,0.183,-0.183,-0.305
1610125609603,2021-01-08T10.06.49.603,102.863,-0.244,-0.061,-0.305
1610125609612,2021-01-08T10.06.49.612,102.872,-0.061,-0.061,-0.366
1610125609622,2021-01-08T10.06.49.622,102.882,0.183,-0.122,-0.305
1610125609632,2021-01-08T10.06.49.632,102.892,0.244,-0.244,-0.305
1610125609642,2021-01-08T10.06.49.642,102.902,0.000,-0.122,-0.244
1610125609651,2021-01-08T10.06.49.651,102.911,0.000,-0.183,-0.244
1610125609661,2021-01-08T10.06.49.661,102.921,0.183,-0.183,-0.305
1610125609672,2021-01-08T10.06.49.672,102.932,0.305,-0.183,-0.366
1610125609682,2021-01-08T10.06.49.682,102.942,0.061,-0.061,-0.305
1610125609692,2021-01-08T10.06.49.692,102.952,-0.122,-0.061,-0.305
1610125609701,2021-01-08T10.06.49.701,102.961,0.061,-0.122,-0.305
1610125609711,2021-01-08T10.06.49.711,102.971,0.305,-0.183,-0.305
1610125609721,2021-01-08T10.06.49.721,102.981,0.244,-0.183,-0.305
1610125609732,2021-01-08T10.06.49.732,102.992,0.183,-0.183,-0.305
1610125609740,2021-01-08T10.06.49.740,103.000,0.183,-0.183,-0.244
1610125609751,2021-01-08T10.06.49.751,103.011,0.122,-0.122,-0.366
1610125609761,2021-01-08T10.06.49.761,103.021,0.061,-0.183,-0.366
1610125609771,2021-01-08T10.06.49.771,103.031,0.000,-0.244,-0.366
1610125609780,2021-01-08T10.06.49.780,103.040,0.000,-0.122,-0.305
1610125609790,2021-01-08T10.06.49.790,103.050,0.122,-0.061,-0.305
1610125609801,2021-01-08T10.06.49.801,103.061,0.244,-0.183,-0.305
1610125609811,2021-01-08T10.06.49.811,103.071,0.244,-0.244,-0.366
1610125609820,2021-01-08T10.06.49.820,103.080,-0.061,-0.122,-0.305
1610125609830,2021-01-08T10.06.49.830,103.090,-0.061,-0.122,-0.305
1610125609840,2021-01-08T10.06.49.840,103.100,0.122,-0.183,-0.366
1610125609850,2021-01-08T10.06.49.850,103.110,0.122,-0.122,-0.366
1610125609859,2021-01-08T10.06.49.859,103.119,-0.122,-0.061,-0.366
1610125609869,2021-01-08T10.06.49.869,103.129,0.000,-0.183,-0.305
1610125609880,2021-01-08T10.06.49.880,103.140,0.244,-0.183,-0.305
1610125609890,2021-01-08T10.06.49.890,103.150,0.244,-0.244,-0.305
1610125609899,2021-01-08T10.06.49.899,103.159,0.000,-0.122,-0.366
1610125609909,2021-01-08T10.06.49.909,103.169,0.061,-0.183,-0.244
1610125609919,2021-01-08T10.06.49.919,103.179,0.183,-0.244,-0.305
1610125609929,2021-01-08T10.06.49.929,103.189,0.061,-0.122,-0.366
1610125609940,2021-01-08T10.06.49.940,103.200,-0.122,0.000,-0.427
1610125609948,2021-01-08T10.06.49.948,103.208,-0.122,-0.122,-0.305
1610125609959,2021-01-08T10.06.49.959,103.219,0.366,-0.244,-0.366
1610125609969,2021-01-08T10.06.49.969,103.229,0.427,-0.183,-0.244
1610125609979,2021-01-08T10.06.49.979,103.239,0.122,-0.183,-0.366
1610125609988,2021-01-08T10.06.49.988,103.248,-0.122,-0.122,-0.305
1610125609998,2021-01-08T10.06.49.998,103.258,-0.061,-0.183,-0.305
1610125610009,2021-01-08T10.06.50.009,103.269,0.183,-0.183,-0.305
1610125610019,2021-01-08T10.06.50.019,103.279,0.244,-0.122,-0.366
1610125610028,2021-01-08T10.06.50.028,103.288,0.122,-0.183,-0.366
1610125610038,2021-01-08T10.06.50.038,103.298,0.000,-0.244,-0.305
1610125610048,2021-01-08T10.06.50.048,103.308,0.000,-0.244,-0.244
1610125610058,2021-01-08T10.06.50.058,103.318,0.122,-0.122,-0.305
1610125610067,2021-01-08T10.06.50.067,103.327,0.305,-0.122,-0.305
1610125610077,2021-01-08T10.06.50.077,103.337,0.122,-0.244,-0.305
1610125610088,2021-01-08T10.06.50.088,103.348,-0.244,-0.061,-0.244
1610125610098,2021-01-08T10.06.50.098,103.358,-0.061,-0.122,-0.305
1610125610107,2021-01-08T10.06.50.107,103.367,0.366,-0.244,-0.366
1610125610117,2021-01-08T10.06.50.117,103.377,0.488,-0.244,-0.244
1610125610127,2021-01-08T10.06.50.127,103.387,0.000,-0.183,-0.305
1610125610137,2021-01-08T10.06.50.137,103.397,-0.305,-0.061,-0.305
1610125610146,2021-01-08T10.06.50.146,103.406,-0.061,-0.122,-0.366
1610125610156,2021-01-08T10.06.50.156,103.416,0.244,-0.244,-0.244
1610125610167,2021-01-08T10.06.50.167,103.427,0.183,-0.122,-0.244
1610125610177,2021-01-08T10.06.50.177,103.437,0.000,0.000,-0.305
1610125610187,2021-01-08T10.06.50.187,103.447,0.061,-0.244,-0.366
1610125610196,2021-01-08T10.06.50.196,103.456,0.183,-0.305,-0.366
1610125610206,2021-01-08T10.06.50.206,103.466,0.122,-0.122,-0.244
1610125610217,2021-01-08T10.06.50.217,103.477,0.122,0.000,-0.244
1610125610227,2021-01-08T10.06.50.227,103.487,0.183,-0.183,-0.244
1610125610236,2021-01-08T10.06.50.236,103.496,0.122,-0.244,-0.305
1610125610246,2021-01-08T10.06.50.246,103.506,0.000,-0.122,-0.427
1610125610256,2021-01-08T10.06.50.256,103.516,0.122,-0.061,-0.366
1610125610266,2021-01-08T10.06.50.266,103.526,0.305,-0.244,-0.244
1610125610275,2021-01-08T10.06.50.275,103.535,0.305,-0.183,-0.366
1610125610285,2021-01-08T10.06.50.285,103.545,0.061,-0.061,-0.366
1610125610296,2021-01-08T10.06.50.296,103.556,-0.183,0.061,-0.366
1610125610306,2021-01-08T10.06.50.306,103.566,0.000,-0.183,-0.366
1610125610315,2021-01-08T10.06.50.315,103.575,0.000,-0.244,-0.305
1610125610325,2021-01-08T10.06.50.325,103.585,0.000,-0.061,-0.183
1610125610335,2021-01-08T10.06.50.335,103.595,0.244,-0.183,-0.366
1610125610345,2021-01-08T10.06.50.345,103.605,0.366,-0.305,-0.427
1610125610354,2021-01-08T10.06.50.354,103.614,0.122,-0.122,-0.366
1610125610364,2021-01-08T10.06.50.364,103.624,-0.061,0.061,-0.305
1610125610375,2021-01-08T10.06.50.375,103.635,0.122,-0.122,-0.305
1610125610385,2021-01-08T10.06.50.385,103.645,0.305,-0.244,-0.305
1610125610394,2021-01-08T10.06.50.394,103.654,0.244,-0.183,-0.305
1610125610404,2021-01-08T10.06.50.404,103.664,-0.122,-0.122,-0.305
1610125610414,2021-01-08T10.06.50.414,103.674,0.061,-0.183,-0.244
1610125610425,2021-01-08T10.06.50.425,103.685,0.305,-0.244,-0.244
1610125610435,2021-01-08T10.06.50.435,103.695,0.305,-0.183,-0.244
1610125610444,2021-01-08T10.06.50.444,103.704,0.000,0.000,-0.427
1610125610454,2021-01-08T10.06.50.454,103.714,-0.061,-0.122,-0.305
1610125610464,2021-01-08T10.06.50.464,103.724,0.061,-0.244,-0.305
1610125610474,2021-01-08T10.06.50.474,103.734,0.244,-0.244,-0.305
1610125610483,2021-01-08T10.06.50.483,103.743,0.305,-0.122,-0.244
1610125610493,2021-01-08T10.06.50.493,103.753,0.305,-0.183,-0.366
1610125610504,2021-01-08T10.06.50.504,103.764,0.061,-0.244,-0.305
1610125610514,2021-01-08T10.06.50.514,103.774,-0.061,-0.122,-0.244
1610125610523,2021-01-08T10.06.50.523,103.783,0.122,-0.061,-0.305
1610125610533,2021-01-08T10.06.50.533,103.793,0.366,-0.183,-0.244
1610125610543,2021-01-08T10.06.50.543,103.803,0.183,-0.122,-0.183
1610125610553,2021-01-08T10.06.50.553,103.813,-0.183,-0.122,-0.305
1610125610562,2021-01-08T10.06.50.562,103.822,-0.183,-0.061,-0.305
1610125610572,2021-01-08T10.06.50.572,103.832,0.366,-0.244,-0.366
1610125610583,2021-01-08T10.06.50.583,103.843,0.610,-0.305,-0.427
1610125610593,2021-01-08T10.06.50.593,103.853,0.183,-0.122,-0.366
1610125610602,2021-01-08T10.06.50.602,103.862,-0.244,-0.183,-0.305
1610125610612,2021-01-08T10.06.50.612,103.872,-0.061,-0.183,-0.244
1610125610622,2021-01-08T10.06.50.622,103.882,0.305,-0.183,-0.305
1610125610633,2021-01-08T10.06.50.633,103.893,0.488,-0.183,-0.366
1610125610641,2021-01-08T10.06.50.641,103.901,0.244,-0.183,-0.366
1610125610652,2021-01-08T10.06.50.652,103.912,0.061,-0.183,-0.427
1610125610662,2021-01-08T10.06.50.662,103.922,-0.183,-0.061,-0.305
1610125610672,2021-01-08T10.06.50.672,103.932,0.061,-0.061,-0.183
1610125610682,2021-01-08T10.06.50.682,103.942,0.366,-0.122,-0.305
1610125610691,2021-01-08T10.06.50.691,103.951,0.244,-0.244,-0.427
1610125610701,2021-01-08T10.06.50.701,103.961,-0.122,-0.061,-0.244
1610125610712,2021-01-08T10.06.50.712,103.972,-0.122,-0.061,-0.305
1610125610722,2021-01-08T10.06.50.722,103.982,0.305,-0.183,-0.305
1610125610731,2021-01-08T10.06.50.731,103.991,0.610,-0.305,-0.305
1610125610741,2021-01-08T10.06.50.741,104.001,0.244,-0.183,-0.244
1610125610751,2021-01-08T10.06.50.751,104.011,-0.244,-0.061,-0.305
1610125610761,2021-01-08T10.06.50.761,104.021,-0.122,-0.183,-0.305
1610125610770,2021-01-08T10.06.50.770,104.030,0.244,-0.244,-0.305
1610125610780,2021-01-08T10.06.50.780,104.040,0.305,-0.183,-0.305
1610125610791,2021-01-08T10.06.50.791,104.051,0.183,-0.061,-0.366
1610125610801,2021-01-08T10.06.50.801,104.061,0.000,-0.305,-0.244
1610125610810,2021-01-08T10.06.50.810,104.070,0.000,-0.244,-0.244
1610125610820,2021-01-08T10.06.50.820,104.080,0.000,-0.122,-0.305
1610125610830,2021-01-08T10.06.50.830,104.090,0.122,-0.122,-0.244
1610125610841,2021-01-08T10.06.50.841,104.101,0.183,-0.244,-0.305
1610125610849,2021-01-08T10.06.50.849,104.109,0.061,-0.244,-0.366
1610125610860,2021-01-08T10.06.50.860,104.120,-0.061,-0.122,-0.366
1610125610870,2021-01-08T10.06.50.870,104.130,0.000,-0.122,-0.366
1610125610880,2021-01-08T10.06.50.880,104.140,0.427,-0.244,-0.366
1610125610889,2021-01-08T10.06.50.889,104.149,0.305,-0.244,-0.366
1610125610899,2021-01-08T10.06.50.899,104.159,-0.183,-0.061,-0.244
1610125610909,2021-01-08T10.06.50.909,104.169,-0.244,-0.122,-0.305
1610125610920,2021-01-08T10.06.50.920,104.180,0.183,-0.183,-0.366
1610125610928,2021-01-08T10.06.50.928,104.188,0.427,-0.183,-0.244
1610125610939,2021-01-08T10.06.50.939,104.199,0.122,-0.183,-0.366
1610125610949,2021-01-08T10.06.50.949,104.209,0.061,-0.122,-0.244
1610125610959,2021-01-08T10.06.50.959,104.219,0.061,-0.122,-0.244
1610125610969,2021-01-08T10.06.50.969,104.229,0.183,-0.122,-0.305
1610125610978,2021-01-08T10.06.50.978,104.238,0.183,-0.122,-0.305
1610125610988,2021-01-08T10.06.50.988,104.248,0.061,-0.122,-0.305
1610125610999,2021-01-08T10.06.50.999,104.259,0.183,-0.183,-0.366
1610125611009,2021-01-08T10.06.51.009,104.269,0.183,-0.244,-0.366
1610125611018,2021-01-08T10.06.51.018,104.278,0.122,-0.122,-0.366
1610125611028,2021-01-08T10.06.51.028,104.288,0.183,-0.122,-0.366
1610125611038,2021-01-08T10.06.51.038,104.298,0.244,-0.183,-0.305
1610125611049,2021-01-08T10.06.51.049,104.309,0.061,-0.183,-0.305
1610125611057,2021-01-08T10.06.51.057,104.317,-0.244,-0.061,-0.366
1610125611068,2021-01-08T10.06.51.068,104.328,-0.122,-0.122,-0.366
1610125611078,2021-01-08T10.06.51.078,104.338,0.183,-0.244,-0.244
1610125611088,2021-01-08T10.06.51.088,104.348,0.305,-0.122,-0.244
1610125611097,2021-01-08T10.06.51.097,104.357,0.183,-0.183,-0.305
1610125611107,2021-01-08T10.06.51.107,104.367,0.000,-0.244,-0.366
1610125611117,2021-01-08T10.06.51.117,104.377,0.061,-0.122,-0.244
1610125611128,2021-01-08T10.06.51.128,104.388,0.244,-0.122,-0.305
1610125611136,2021-01-08T10.06.51.136,104.396,0.244,-0.061,-0.305
1610125611147,2021-01-08T10.06.51.147,104.407,0.000,-0.122,-0.244
1610125611157,2021-01-08T10.06.51.157,104.417,-0.061,-0.183,-0.244
1610125611167,2021-01-08T10.06.51.167,104.427,0.000,-0.183,-0.366
1610125611176,2021-01-08T10.06.51.176,104.436,0.183,-0.183,-0.366
1610125611186,2021-01-08T10.06.51.186,104.446,0.305,-0.183,-0.305
1610125611197,2021-01-08T10.06.51.197,104.457,0.000,-0.183,-0.366
1610125611207,2021-01-08T10.06.51.207,104.467,-0.183,-0.122,-0.244
1610125611217,2021-01-08T10.06.51.217,104.477,0.000,-0.122,-0.305
1610125611226,2021-01-08T10.06.51.226,104.486,0.366,-0.183,-0.305
1610125611236,2021-01-08T10.06.51.236,104.496,0.488,-0.183,-0.305
1610125611246,2021-01-08T10.06.51.246,104.506,0.183,-0.122,-0.305
1610125611257,2021-01-08T10.06.51.257,104.517,0.000,-0.183,-0.366
1610125611265,2021-01-08T10.06.51.265,104.525,0.122,-0.183,-0.366
1610125611276,2021-01-08T10.06.51.276,104.536,0.244,-0.183,-0.305
1610125611286,2021-01-08T10.06.51.286,104.546,0.183,-0.183,-0.244
1610125611296,2021-01-08T10.06.51.296,104.556,0.000,-0.061,-0.244
1610125611305,2021-01-08T10.06.51.305,104.565,-0.061,-0.122,-0.244
1610125611315,2021-01-08T10.06.51.315,104.575,0.000,-0.183,-0.366
1610125611325,2021-01-08T10.06.51.325,104.585,0.183,-0.061,-0.305
1610125611336,2021-01-08T10.06.51.336,104.596,0.244,-0.183,-0.305
1610125611344,2021-01-08T10.06.51.344,104.604,0.244,-0.244,-0.305
1610125611355,2021-01-08T10.06.51.355,104.615,-0.061,-0.061,-0.366
1610125611365,2021-01-08T10.06.51.365,104.625,-0.061,-0.122,-0.305
1610125611375,2021-01-08T10.06.51.375,104.635,0.244,-0.183,-0.366
1610125611384,2021-01-08T10.06.51.384,104.644,0.244,-0.244,-0.366
1610125611394,2021-01-08T10.06.51.394,104.654,0.061,-0.183,-0.305
1610125611405,2021-01-08T10.06.51.405,104.665,0.061,-0.061,-0.305
1610125611415,2021-01-08T10.06.51.415,104.675,0.183,-0.122,-0.305
1610125611424,2021-01-08T10.06.51.424,104.684,0.122,-0.244,-0.305
1610125611434,2021-01-08T10.06.51.434,104.694,0.000,-0.244,-0.305
1610125611444,2021-01-08T10.06.51.444,104.704,0.061,-0.061,-0.305
1610125611454,2021-01-08T10.06.51.454,104.714,0.122,-0.122,-0.305
1610125611465,2021-01-08T10.06.51.465,104.725,0.122,-0.244,-0.305
1610125611473,2021-01-08T10.06.51.473,104.733,-0.061,-0.183,-0.305
1610125611484,2021-01-08T10.06.51.484,104.744,0.061,-0.061,-0.244
1610125611494,2021-01-08T10.06.51.494,104.754,0.488,-0.183,-0.244
1610125611504,2021-01-08T10.06.51.504,104.764,0.366,-0.305,-0.366
1610125611513,2021-01-08T10.06.51.513,104.773,-0.122,-0.122,-0.305
1610125611523,2021-01-08T10.06.51.523,104.783,-0.366,0.000,-0.366
1610125611533,2021-01-08T10.06.51.533,104.793,0.244,-0.061,-0.305
1610125611544,2021-01-08T10.06.51.544,104.804,0.732,-0.305,-0.305
1610125611552,2021-01-08T10.06.51.552,104.812,0.244,-0.305,-0.305
1610125611563,2021-01-08T10.06.51.563,104.823,-0.427,-0.061,-0.305
1610125611573,2021-01-08T10.06.51.573,104.833,-0.183,-0.122,-0.305
1610125611583,2021-01-08T10.06.51.583,104.843,0.488,-0.183,-0.305
1610125611592,2021-01-08T10.06.51.592,104.852,0.549,-0.183,-0.366
1610125611602,2021-01-08T10.06.51.602,104.862,-0.183,-0.061,-0.366
1610125611613,2021-01-08T10.06.51.613,104.873,-0.488,-0.122,-0.244
1610125611623,2021-01-08T10.06.51.623,104.883,0.122,-0.244,-0.366
1610125611632,2021-01-08T10.06.51.632,104.892,0.793,-0.183,-0.366
1610125611642,2021-01-08T10.06.51.642,104.902,0.488,-0.122,-0.366
1610125611652,2021-01-08T10.06.51.652,104.912,-0.183,-0.122,-0.305
1610125611662,2021-01-08T10.06.51.662,104.922,-0.305,-0.183,-0.305
1610125611671,2021-01-08T10.06.51.671,104.931,0.122,-0.183,-0.366
1610125611681,2021-01-08T10.06.51.681,104.941,0.427,-0.183,-0.305
1610125611692,2021-01-08T10.06.51.692,104.952,0.244,-0.183,-0.305
1610125611702,2021-01-08T10.06.51.702,104.962,-0.183,-0.183,-0.366
1610125611712,2021-01-08T10.06.51.712,104.972,-0.183,-0.183,-0.305
1610125611721,2021-01-08T10.06.51.721,104.981,0.305,-0.122,-0.427
1610125611731,2021-01-08T10.06.51.731,104.991,0.427,-0.183,-0.366
1610125611741,2021-01-08T10.06.51.741,105.001,0.122,-0.122,-0.305
1610125611752,2021-01-08T10.06.51.752,105.012,-0.183,-0.122,-0.305
1610125611760,2021-01-08T10.06.51.760,105.020,-0.122,-0.122,-0.305
1610125611771,2021-01-08T10.06.51.771,105.031,0.427,-0.183,-0.427
1610125611781,2021-01-08T10.06.51.781,105.041,0.549,-0.244,-0.488
1610125611791,2021-01-08T10.06.51.791,105.051,0.061,-0.183,-0.305
1610125611800,2021-01-08T10.06.51.800,105.060,-0.244,-0.122,-0.244
1610125611810,2021-01-08T10.06.51.810,105.070,-0.122,-0.061,-0.305
1610125611821,2021-01-08T10.06.51.821,105.081,0.244,-0.183,-0.305
1610125611831,2021-01-08T10.06.51.831,105.091,0.305,-0.183,-0.305
1610125611840,2021-01-08T10.06.51.840,105.100,-0.061,-0.122,-0.244
1610125611850,2021-01-08T10.06.51.850,105.110,-0.244,-0.061,-0.183
1610125611860,2021-01-08T10.06.51.860,105.120,0.061,-0.122,-0.183
1610125611870,2021-01-08T10.06.51.870,105.130,0.549,-0.183,-0.061
1610125611879,2021-01-08T10.06.51.879,105.139,0.488,-0.183,-0.061
1610125611889,2021-01-08T10.06.51.889,105.149,-0.061,-0.244,0.061
1610125611900,2021-01-08T10.06.51.900,105.160,-0.244,-0.183,0.244
1610125611910,2021-01-08T10.06.51.910,105.170,0.000,-0.122,0.244
1610125611919,2021-01-08T10.06.51.919,105.179,0.305,-0.183,0.244
1610125611929,2021-01-08T10.06.51.929,105.189,0.305,-0.244,0.305
1610125611939,2021-01-08T10.06.51.939,105.199,0.122,-0.183,0.366
1610125611949,2021-01-08T10.06.51.949,105.209,-0.122,-0.305,0.427
1610125611958,2021-01-08T10.06.51.958,105.218,0.061,-0.244,0.366
1610125611968,2021-01-08T10.06.51.968,105.228,0.305,-0.244,0.366
1610125611979,2021-01-08T10.06.51.979,105.239,0.244,-0.305,0.366
1610125611989,2021-01-08T10.06.51.989,105.249,0.000,-0.305,0.366
1610125611999,2021-01-08T10.06.51.999,105.259,-0.122,-0.183,0.366
1610125612008,2021-01-08T10.06.52.008,105.268,0.244,-0.244,0.366
1610125612018,2021-01-08T10.06.52.018,105.278,0.549,-0.366,0.366
1610125612029,2021-01-08T10.06.52.029,105.289,0.488,-0.427,0.427
1610125612039,2021-01-08T10.06.52.039,105.299,0.061,-0.183,0.305
1610125612048,2021-01-08T10.06.52.048,105.308,-0.244,-0.122,0.244
1610125612058,2021-01-08T10.06.52.058,105.318,-0.061,-0.183,0.305
1610125612068,2021-01-08T10.06.52.068,105.328,0.183,-0.244,0.305
1610125612078,2021-01-08T10.06.52.078,105.338,0.183,-0.244,0.427
1610125612087,2021-01-08T10.06.52.087,105.347,0.244,-0.061,0.427
1610125612097,2021-01-08T10.06.52.097,105.357,0.244,-0.305,0.366
1610125612108,2021-01-08T10.06.52.108,105.368,0.122,-0.305,0.305
1610125612118,2021-01-08T10.06.52.118,105.378,-0.183,0.000,0.427
1610125612127,2021-01-08T10.06.52.127,105.387,0.061,-0.122,0.366
1610125612137,2021-01-08T10.06.52.137,105.397,0.305,-0.305,0.305
1610125612147,2021-01-08T10.06.52.147,105.407,0.366,-0.244,0.366
1610125612157,2021-01-08T10.06.52.157,105.417,0.244,-0.366,0.427
1610125612166,2021-01-08T10.06.52.166,105.426,0.244,-0.488,0.488
1610125612176,2021-01-08T10.06.52.176,105.436,0.366,-0.183,0.549
1610125612187,2021-01-08T10.06.52.187,105.447,0.305,-0.244,0.549
1610125612197,2021-01-08T10.06.52.197,105.457,0.000,-0.244,0.671
1610125612206,2021-01-08T10.06.52.206,105.466,-0.305,-0.061,0.671
1610125612216,2021-01-08T10.06.52.216,105.476,0.000,-0.305,0.732
1610125612226,2021-01-08T10.06.52.226,105.486,0.366,-0.366,0.793
1610125612237,2021-01-08T10.06.52.237,105.497,0.549,-0.183,0.793
1610125612247,2021-01-08T10.06.52.247,105.507,0.366,-0.366,0.732
1610125612256,2021-01-08T10.06.52.256,105.516,-0.061,-0.366,0.732
1610125612266,2021-01-08T10.06.52.266,105.526,-0.061,-0.183,0.854
1610125612276,2021-01-08T10.06.52.276,105.536,0.183,-0.183,0.854
1610125612286,2021-01-08T10.06.52.286,105.546,0.488,-0.305,0.854
1610125612295,2021-01-08T10.06.52.295,105.555,0.366,-0.244,0.854
1610125612305,2021-01-08T10.06.52.305,105.565,0.000,-0.366,0.854
1610125612316,2021-01-08T10.06.52.316,105.576,-0.122,-0.305,0.793
1610125612326,2021-01-08T10.06.52.326,105.586,0.244,-0.183,0.793
1610125612335,2021-01-08T10.06.52.335,105.595,0.549,-0.244,0.732
1610125612345,2021-01-08T10.06.52.345,105.605,0.122,-0.366,0.793
1610125612355,2021-01-08T10.06.52.355,105.615,-0.244,-0.244,0.793
1610125612365,2021-01-08T10.06.52.365,105.625,-0.122,-0.244,0.793
1610125612374,2021-01-08T10.06.52.374,105.634,0.488,-0.427,0.854
1610125612384,2021-01-08T10.06.52.384,105.644,0.854,-0.305,0.793
1610125612395,2021-01-08T10.06.52.395,105.655,0.183,-0.244,0.671
1610125612405,2021-01-08T10.06.52.405,105.665,-0.244,-0.244,0.793
1610125612414,2021-01-08T10.06.52.414,105.674,0.000,-0.183,0.915
1610125612424,2021-01-08T10.06.52.424,105.684,0.488,-0.244,0.793
1610125612434,2021-01-08T10.06.52.434,105.694,0.488,-0.366,0.793
1610125612445,2021-01-08T10.06.52.445,105.705,0.000,-0.183,0.915
1610125612453,2021-01-08T10.06.52.453,105.713,-0.244,-0.244,0.854
1610125612464,2021-01-08T10.06.52.464,105.724,0.061,-0.366,0.915
1610125612474,2021-01-08T10.06.52.474,105.734,0.549,-0.305,0.854
1610125612484,2021-01-08T10.06.52.484,105.744,0.610,-0.305,0.915
1610125612494,2021-01-08T10.06.52.494,105.754,0.061,-0.366,0.915
1610125612503,2021-01-08T10.06.52.503,105.763,-0.244,-0.183,0.915
1610125612513,2021-01-08T10.06.52.513,105.773,0.061,-0.183,0.854
1610125612524,2021-01-08T10.06.52.524,105.784,0.549,-0.366,0.793
1610125612534,2021-01-08T10.06.52.534,105.794,0.427,-0.244,0.854
1610125612543,2021-01-08T10.06.52.543,105.803,0.061,-0.122,0.854
1610125612553,2021-01-08T10.06.52.553,105.813,0.000,-0.366,0.915
1610125612563,2021-01-08T10.06.52.563,105.823,0.366,-0.305,0.854
1610125612573,2021-01-08T10.06.52.573,105.833,0.427,-0.244,0.915
1610125612582,2021-01-08T10.06.52.582,105.842,0.183,-0.366,0.793
1610125612592,2021-01-08T10.06.52.592,105.852,0.000,-0.244,0.854
1610125612603,2021-01-08T10.06.52.603,105.863,0.000,-0.244,0.854
1610125612613,2021-01-08T10.06.52.613,105.873,0.122,-0.305,0.854
1610125612622,2021-01-08T10.06.52.622,105.882,0.305,-0.183,0.915
1610125612632,2021-01-08T10.06.52.632,105.892,0.488,-0.366,0.732
1610125612642,2021-01-08T10.06.52.642,105.902,0.305,-0.366,0.793
1610125612653,2021-01-08T10.06.52.653,105.913,-0.061,-0.183,0.854
1610125612661,2021-01-08T10.06.52.661,105.921,-0.122,-0.122,0.793
1610125612672,2021-01-08T10.06.52.672,105.932,0.122,-0.305,0.854
1610125612682,2021-01-08T10.06.52.682,105.942,0.366,-0.183,0.854
1610125612692,2021-01-08T10.06.52.692,105.952,0.427,-0.244,0.793
1610125612702,2021-01-08T10.06.52.702,105.962,0.244,-0.366,0.732
1610125612711,2021-01-08T10.06.52.711,105.971,0.061,-0.305,0.854
1610125612721,2021-01-08T10.06.52.721,105.981,0.061,-0.244,0.793
1610125612732,2021-01-08T10.06.52.732,105.992,0.183,-0.183,0.732
1610125612742,2021-01-08T10.06.52.742,106.002,0.122,-0.122,0.732
1610125612751,2021-01-08T10.06.52.751,106.011,0.061,-0.305,0.671
1610125612761,2021-01-08T10.06.52.761,106.021,0.122,-0.305,0.671
1610125612771,2021-01-08T10.06.52.771,106.031,0.366,-0.244,0.671
1610125612781,2021-01-08T10.06.52.781,106.041,0.427,-0.244,0.671
1610125612790,2021-01-08T10.06.52.790,106.050,0.427,-0.366,0.610
1610125612801,2021-01-08T10.06.52.801,106.061,0.122,-0.305,0.610
1610125612811,2021-01-08T10.06.52.811,106.071,-0.183,-0.183,0.610
1610125612821,2021-01-08T10.06.52.821,106.081,-0.305,-0.244,0.549
1610125612830,2021-01-08T10.06.52.830,106.090,0.122,-0.183,0.549
1610125612840,2021-01-08T10.06.52.840,106.100,0.610,-0.366,0.549
1610125612850,2021-01-08T10.06.52.850,106.110,0.427,-0.427,0.366
1610125612861,2021-01-08T10.06.52.861,106.121,-0.122,-0.183,0.305
1610125612869,2021-01-08T10.06.52.869,106.129,-0.244,-0.122,0.366
1610125612880,2021-01-08T10.06.52.880,106.140,0.183,-0.244,0.305
1610125612890,2021-01-08T10.06.52.890,106.150,0.305,-0.122,0.366
1610125612900,2021-01-08T10.06.52.900,106.160,0.183,-0.244,0.305
1610125612909,2021-01-08T10.06.52.909,106.169,0.061,-0.305,0.244
1610125612919,2021-01-08T10.06.52.919,106.179,0.061,-0.244,0.244
1610125612929,2021-01-08T10.06.52.929,106.189,0.305,-0.183,0.244
1610125612940,2021-01-08T10.06.52.940,106.200,0.488,-0.122,0.244
1610125612948,2021-01-08T10.06.52.948,106.208,0.244,-0.061,0.305
1610125612959,2021-01-08T10.06.52.959,106.219,-0.183,-0.183,0.366
1610125612969,2021-01-08T10.06.52.969,106.229,-0.244,-0.183,0.305
1610125612979,2021-01-08T10.06.52.979,106.239,0.122,-0.183,0.305
1610125612989,2021-01-08T10.06.52.989,106.249,0.488,-0.244,0.305
1610125612998,2021-01-08T10.06.52.998,106.258,0.488,-0.244,0.244
1610125613009,2021-01-08T10.06.53.009,106.269,0.061,-0.122,0.244
1610125613019,2021-01-08T10.06.53.019,106.279,-0.183,-0.183,0.305
