epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610813600654,2021-01-16T09.13.20.654,3.732,0.023,0.046,1.009
1610813600665,2021-01-16T09.13.20.665,3.743,0.022,0.044,1.007
1610813600675,2021-01-16T09.13.20.675,3.753,0.023,0.047,1.007
1610813600684,2021-01-16T09.13.20.684,3.762,0.023,0.045,1.006
1610813600694,2021-01-16T09.13.20.694,3.772,0.023,0.047,1.010
1610813600704,2021-01-16T09.13.20.704,3.782,0.023,0.047,1.011
1610813600714,2021-01-16T09.13.20.714,3.792,0.024,0.045,1.007
1610813600725,2021-01-16T09.13.20.725,3.803,0.024,0.045,1.008
1610813600733,2021-01-16T09.13.20.733,3.811,0.023,0.046,1.009
1610813600744,2021-01-16T09.13.20.744,3.822,0.022,0.045,1.008
1610813600754,2021-01-16T09.13.20.754,3.832,0.022,0.046,1.007
1610813600764,2021-01-16T09.13.20.764,3.842,0.023,0.045,1.006
1610813600773,2021-01-16T09.13.20.773,3.851,0.022,0.042,1.008
1610813600783,2021-01-16T09.13.20.783,3.861,0.023,0.046,1.010
1610813600794,2021-01-16T09.13.20.794,3.872,0.025,0.045,1.006
1610813600804,2021-01-16T09.13.20.804,3.882,0.023,0.045,1.010
1610813600813,2021-01-16T09.13.20.813,3.891,0.022,0.048,1.009
1610813600823,2021-01-16T09.13.20.823,3.901,0.022,0.045,1.009
1610813600833,2021-01-16T09.13.20.833,3.911,0.021,0.045,1.010
1610813600843,2021-01-16T09.13.20.843,3.921,0.023,0.046,1.008
1610813600852,2021-01-16T09.13.20.852,3.930,0.022,0.045,1.014
1610813600862,2021-01-16T09.13.20.862,3.940,0.023,0.045,1.007
1610813600873,2021-01-16T09.13.20.873,3.951,0.022,0.045,1.008
1610813600883,2021-01-16T09.13.20.883,3.961,0.021,0.045,1.009
1610813600892,2021-01-16T09.13.20.892,3.970,0.023,0.045,1.008
1610813600902,2021-01-16T09.13.20.902,3.980,0.023,0.046,1.008
1610813600912,2021-01-16T09.13.20.912,3.990,0.022,0.045,1.007
1610813600922,2021-01-16T09.13.20.922,4.000,0.022,0.047,1.010
1610813600931,2021-01-16T09.13.20.931,4.009,0.024,0.045,1.008
1610813600941,2021-01-16T09.13.20.941,4.019,0.023,0.047,1.007
1610813600952,2021-01-16T09.13.20.952,4.030,0.021,0.043,1.009
1610813600962,2021-01-16T09.13.20.962,4.040,0.024,0.046,1.007
1610813600971,2021-01-16T09.13.20.971,4.049,0.022,0.045,1.009
1610813600981,2021-01-16T09.13.20.981,4.059,0.022,0.046,1.011
1610813600991,2021-01-16T09.13.20.991,4.069,0.025,0.046,1.008
1610813601002,2021-01-16T09.13.21.002,4.080,0.027,0.046,1.010
1610813601012,2021-01-16T09.13.21.012,4.090,0.023,0.045,1.009
1610813601021,2021-01-16T09.13.21.021,4.099,0.021,0.045,1.004
1610813601031,2021-01-16T09.13.21.031,4.109,0.023,0.043,1.009
1610813601041,2021-01-16T09.13.21.041,4.119,0.022,0.047,1.011
1610813601051,2021-01-16T09.13.21.051,4.129,0.021,0.045,1.010
1610813601060,2021-01-16T09.13.21.060,4.138,0.021,0.043,1.008
1610813601070,2021-01-16T09.13.21.070,4.148,0.023,0.045,1.005
1610813601081,2021-01-16T09.13.21.081,4.159,0.023,0.048,1.011
1610813601091,2021-01-16T09.13.21.091,4.169,0.023,0.047,1.008
1610813601100,2021-01-16T09.13.21.100,4.178,0.021,0.044,1.007
1610813601110,2021-01-16T09.13.21.110,4.188,0.023,0.045,1.009
1610813601120,2021-01-16T09.13.21.120,4.198,0.025,0.046,1.010
1610813601130,2021-01-16T09.13.21.130,4.208,0.026,0.045,1.008
1610813601139,2021-01-16T09.13.21.139,4.217,0.024,0.045,1.008
1610813601149,2021-01-16T09.13.21.149,4.227,0.022,0.047,1.006
1610813601160,2021-01-16T09.13.21.160,4.238,0.024,0.046,1.007
1610813601170,2021-01-16T09.13.21.170,4.248,0.024,0.046,1.008
1610813601179,2021-01-16T09.13.21.179,4.257,0.023,0.047,1.010
1610813601189,2021-01-16T09.13.21.189,4.267,0.024,0.045,1.009
1610813601199,2021-01-16T09.13.21.199,4.277,0.025,0.046,1.007
1610813601210,2021-01-16T09.13.21.210,4.288,0.023,0.045,1.008
1610813601218,2021-01-16T09.13.21.218,4.296,0.022,0.045,1.010
1610813601229,2021-01-16T09.13.21.229,4.307,0.023,0.045,1.009
1610813601239,2021-01-16T09.13.21.239,4.317,0.024,0.046,1.010
1610813601249,2021-01-16T09.13.21.249,4.327,0.023,0.046,1.010
1610813601259,2021-01-16T09.13.21.259,4.337,0.021,0.046,1.008
1610813601268,2021-01-16T09.13.21.268,4.346,0.024,0.045,1.007
1610813601278,2021-01-16T09.13.21.278,4.356,0.025,0.046,1.007
1610813601289,2021-01-16T09.13.21.289,4.367,0.025,0.047,1.009
1610813601299,2021-01-16T09.13.21.299,4.377,0.023,0.047,1.005
1610813601308,2021-01-16T09.13.21.308,4.386,0.021,0.046,1.005
1610813601318,2021-01-16T09.13.21.318,4.396,0.021,0.044,1.008
1610813601328,2021-01-16T09.13.21.328,4.406,0.024,0.045,1.007
1610813601338,2021-01-16T09.13.21.338,4.416,0.022,0.045,1.009
1610813601347,2021-01-16T09.13.21.347,4.425,0.025,0.046,1.008
1610813601357,2021-01-16T09.13.21.357,4.435,0.025,0.045,1.007
1610813601368,2021-01-16T09.13.21.368,4.446,0.022,0.046,1.008
1610813601378,2021-01-16T09.13.21.378,4.456,0.024,0.046,1.009
1610813601387,2021-01-16T09.13.21.387,4.465,0.023,0.046,1.007
1610813601397,2021-01-16T09.13.21.397,4.475,0.021,0.046,1.006
1610813601407,2021-01-16T09.13.21.407,4.485,0.026,0.046,1.006
1610813601418,2021-01-16T09.13.21.418,4.496,0.023,0.046,1.007
1610813601426,2021-01-16T09.13.21.426,4.504,0.023,0.045,1.009
1610813601437,2021-01-16T09.13.21.437,4.515,0.022,0.046,1.008
1610813601447,2021-01-16T09.13.21.447,4.525,0.024,0.048,1.008
1610813601457,2021-01-16T09.13.21.457,4.535,0.025,0.045,1.010
1610813601466,2021-01-16T09.13.21.466,4.544,0.024,0.046,1.007
1610813601476,2021-01-16T09.13.21.476,4.554,0.023,0.047,1.007
1610813601486,2021-01-16T09.13.21.486,4.564,0.023,0.045,1.009
1610813601497,2021-01-16T09.13.21.497,4.575,0.024,0.046,1.009
1610813601505,2021-01-16T09.13.21.505,4.583,0.024,0.045,1.008
1610813601516,2021-01-16T09.13.21.516,4.594,0.023,0.045,1.008
1610813601526,2021-01-16T09.13.21.526,4.604,0.022,0.046,1.007
1610813601536,2021-01-16T09.13.21.536,4.614,0.025,0.046,1.005
1610813601546,2021-01-16T09.13.21.546,4.624,0.023,0.045,1.008
1610813601555,2021-01-16T09.13.21.555,4.633,0.023,0.046,1.013
1610813601565,2021-01-16T09.13.21.565,4.643,0.024,0.046,1.009
1610813601576,2021-01-16T09.13.21.576,4.654,0.024,0.045,1.008
1610813601586,2021-01-16T09.13.21.586,4.664,0.023,0.046,1.009
1610813601595,2021-01-16T09.13.21.595,4.673,0.019,0.046,1.009
1610813601605,2021-01-16T09.13.21.605,4.683,0.024,0.047,1.009
1610813601615,2021-01-16T09.13.21.615,4.693,0.023,0.046,1.008
1610813601626,2021-01-16T09.13.21.626,4.704,0.022,0.046,1.009
1610813601634,2021-01-16T09.13.21.634,4.712,0.025,0.045,1.009
1610813601645,2021-01-16T09.13.21.645,4.723,0.024,0.044,1.006
1610813601655,2021-01-16T09.13.21.655,4.733,0.023,0.045,1.010
1610813601665,2021-01-16T09.13.21.665,4.743,0.024,0.046,1.011
1610813601674,2021-01-16T09.13.21.674,4.752,0.025,0.045,1.007
1610813601684,2021-01-16T09.13.21.684,4.762,0.025,0.047,1.008
1610813601694,2021-01-16T09.13.21.694,4.772,0.024,0.046,1.011
1610813601705,2021-01-16T09.13.21.705,4.783,0.022,0.044,1.011
1610813601713,2021-01-16T09.13.21.713,4.791,0.022,0.045,1.010
1610813601724,2021-01-16T09.13.21.724,4.802,0.022,0.044,1.006
1610813601734,2021-01-16T09.13.21.734,4.812,0.024,0.045,1.008
1610813601744,2021-01-16T09.13.21.744,4.822,0.025,0.046,1.007
1610813601753,2021-01-16T09.13.21.753,4.831,0.022,0.045,1.010
1610813601763,2021-01-16T09.13.21.763,4.841,0.022,0.048,1.007
1610813601774,2021-01-16T09.13.21.774,4.852,0.022,0.045,1.009
1610813601784,2021-01-16T09.13.21.784,4.862,0.023,0.045,1.010
1610813601793,2021-01-16T09.13.21.793,4.871,0.025,0.047,1.006
1610813601803,2021-01-16T09.13.21.803,4.881,0.023,0.045,1.007
1610813601813,2021-01-16T09.13.21.813,4.891,0.022,0.045,1.010
1610813601823,2021-01-16T09.13.21.823,4.901,0.024,0.045,1.007
1610813601834,2021-01-16T09.13.21.834,4.912,0.026,0.044,1.007
1610813601842,2021-01-16T09.13.21.842,4.920,0.024,0.046,1.008
1610813601853,2021-01-16T09.13.21.853,4.931,0.023,0.046,1.007
1610813601863,2021-01-16T09.13.21.863,4.941,0.023,0.045,1.012
1610813601873,2021-01-16T09.13.21.873,4.951,0.024,0.046,1.008
1610813601882,2021-01-16T09.13.21.882,4.960,0.022,0.046,1.008
1610813601892,2021-01-16T09.13.21.892,4.970,0.024,0.045,1.010
1610813601902,2021-01-16T09.13.21.902,4.980,0.022,0.046,1.011
1610813601913,2021-01-16T09.13.21.913,4.991,0.024,0.045,1.006
1610813601921,2021-01-16T09.13.21.921,4.999,0.023,0.045,1.003
1610813601932,2021-01-16T09.13.21.932,5.010,0.020,0.046,1.007
1610813601942,2021-01-16T09.13.21.942,5.020,0.023,0.046,1.010
1610813601952,2021-01-16T09.13.21.952,5.030,0.025,0.046,1.007
1610813601961,2021-01-16T09.13.21.961,5.039,0.022,0.047,1.011
1610813601971,2021-01-16T09.13.21.971,5.049,0.024,0.046,1.011
1610813601982,2021-01-16T09.13.21.982,5.060,0.021,0.046,1.006
1610813601992,2021-01-16T09.13.21.992,5.070,0.023,0.045,1.006
1610813602001,2021-01-16T09.13.22.001,5.079,0.024,0.046,1.007
1610813602011,2021-01-16T09.13.22.011,5.089,0.024,0.046,1.010
1610813602021,2021-01-16T09.13.22.021,5.099,0.024,0.045,1.010
1610813602031,2021-01-16T09.13.22.031,5.109,0.022,0.044,1.007
1610813602040,2021-01-16T09.13.22.040,5.118,0.022,0.046,1.007
1610813602050,2021-01-16T09.13.22.050,5.128,0.020,0.046,1.008
1610813602061,2021-01-16T09.13.22.061,5.139,0.022,0.044,1.008
1610813602071,2021-01-16T09.13.22.071,5.149,0.026,0.047,1.007
1610813602080,2021-01-16T09.13.22.080,5.158,0.023,0.046,1.008
1610813602090,2021-01-16T09.13.22.090,5.168,0.021,0.046,1.014
1610813602100,2021-01-16T09.13.22.100,5.178,0.022,0.046,1.013
1610813602110,2021-01-16T09.13.22.110,5.188,0.024,0.045,1.007
1610813602121,2021-01-16T09.13.22.121,5.199,0.024,0.047,1.010
1610813602129,2021-01-16T09.13.22.129,5.207,0.023,0.045,1.009
1610813602140,2021-01-16T09.13.22.140,5.218,0.023,0.045,1.007
1610813602150,2021-01-16T09.13.22.150,5.228,0.022,0.045,1.006
1610813602160,2021-01-16T09.13.22.160,5.238,0.022,0.044,1.008
1610813602169,2021-01-16T09.13.22.169,5.247,0.023,0.046,1.009
1610813602179,2021-01-16T09.13.22.179,5.257,0.025,0.047,1.008
1610813602190,2021-01-16T09.13.22.190,5.268,0.024,0.047,1.008
1610813602200,2021-01-16T09.13.22.200,5.278,0.021,0.046,1.010
1610813602209,2021-01-16T09.13.22.209,5.287,0.021,0.045,1.007
1610813602219,2021-01-16T09.13.22.219,5.297,0.024,0.046,1.008
1610813602229,2021-01-16T09.13.22.229,5.307,0.023,0.045,1.008
1610813602239,2021-01-16T09.13.22.239,5.317,0.022,0.046,1.009
1610813602248,2021-01-16T09.13.22.248,5.326,0.023,0.044,1.009
1610813602258,2021-01-16T09.13.22.258,5.336,0.023,0.046,1.007
1610813602269,2021-01-16T09.13.22.269,5.347,0.022,0.045,1.008
1610813602279,2021-01-16T09.13.22.279,5.357,0.023,0.048,1.006
1610813602288,2021-01-16T09.13.22.288,5.366,0.022,0.046,1.006
1610813602298,2021-01-16T09.13.22.298,5.376,0.024,0.044,1.011
1610813602308,2021-01-16T09.13.22.308,5.386,0.022,0.046,1.007
1610813602318,2021-01-16T09.13.22.318,5.396,0.023,0.046,1.007
1610813602329,2021-01-16T09.13.22.329,5.407,0.024,0.046,1.007
1610813602337,2021-01-16T09.13.22.337,5.415,0.024,0.045,1.007
1610813602348,2021-01-16T09.13.22.348,5.426,0.025,0.044,1.009
1610813602358,2021-01-16T09.13.22.358,5.436,0.023,0.046,1.010
1610813602368,2021-01-16T09.13.22.368,5.446,0.023,0.043,1.013
1610813602377,2021-01-16T09.13.22.377,5.455,0.025,0.045,1.007
1610813602387,2021-01-16T09.13.22.387,5.465,0.026,0.046,1.007
1610813602398,2021-01-16T09.13.22.398,5.476,0.023,0.047,1.009
1610813602408,2021-01-16T09.13.22.408,5.486,0.022,0.045,1.011
1610813602417,2021-01-16T09.13.22.417,5.495,0.023,0.043,1.009
1610813602427,2021-01-16T09.13.22.427,5.505,0.023,0.045,1.008
1610813602437,2021-01-16T09.13.22.437,5.515,0.022,0.048,1.006
1610813602447,2021-01-16T09.13.22.447,5.525,0.022,0.045,1.007
1610813602456,2021-01-16T09.13.22.456,5.534,0.021,0.045,1.009
1610813602466,2021-01-16T09.13.22.466,5.544,0.023,0.046,1.009
1610813602477,2021-01-16T09.13.22.477,5.555,0.023,0.044,1.009
1610813602487,2021-01-16T09.13.22.487,5.565,0.022,0.045,1.006
1610813602496,2021-01-16T09.13.22.496,5.574,0.022,0.045,1.009
1610813602506,2021-01-16T09.13.22.506,5.584,0.023,0.046,1.012
1610813602516,2021-01-16T09.13.22.516,5.594,0.024,0.045,1.008
1610813602526,2021-01-16T09.13.22.526,5.604,0.026,0.044,1.007
1610813602535,2021-01-16T09.13.22.535,5.613,0.023,0.045,1.011
1610813602545,2021-01-16T09.13.22.545,5.623,0.022,0.046,1.010
1610813602556,2021-01-16T09.13.22.556,5.634,0.022,0.045,1.010
1610813602566,2021-01-16T09.13.22.566,5.644,0.023,0.045,1.008
1610813602575,2021-01-16T09.13.22.575,5.653,0.024,0.044,1.007
1610813602585,2021-01-16T09.13.22.585,5.663,0.022,0.044,1.010
1610813602595,2021-01-16T09.13.22.595,5.673,0.024,0.046,1.009
1610813602606,2021-01-16T09.13.22.606,5.684,0.024,0.043,1.007
1610813602616,2021-01-16T09.13.22.616,5.694,0.023,0.045,1.011
1610813602625,2021-01-16T09.13.22.625,5.703,0.024,0.046,1.009
1610813602635,2021-01-16T09.13.22.635,5.713,0.024,0.044,1.008
1610813602645,2021-01-16T09.13.22.645,5.723,0.025,0.046,1.008
1610813602655,2021-01-16T09.13.22.655,5.733,0.023,0.043,1.008
1610813602664,2021-01-16T09.13.22.664,5.742,0.023,0.042,1.009
1610813602674,2021-01-16T09.13.22.674,5.752,0.022,0.045,1.006
1610813602685,2021-01-16T09.13.22.685,5.763,0.023,0.046,1.008
1610813602695,2021-01-16T09.13.22.695,5.773,0.022,0.045,1.007
1610813602704,2021-01-16T09.13.22.704,5.782,0.024,0.047,1.007
1610813602714,2021-01-16T09.13.22.714,5.792,0.022,0.046,1.011
1610813602724,2021-01-16T09.13.22.724,5.802,0.023,0.046,1.006
1610813602734,2021-01-16T09.13.22.734,5.812,0.023,0.047,1.009
1610813602743,2021-01-16T09.13.22.743,5.821,0.024,0.046,1.010
1610813602753,2021-01-16T09.13.22.753,5.831,0.022,0.046,1.011
1610813602764,2021-01-16T09.13.22.764,5.842,0.023,0.044,1.009
1610813602774,2021-01-16T09.13.22.774,5.852,0.024,0.045,1.007
1610813602783,2021-01-16T09.13.22.783,5.861,0.022,0.044,1.008
1610813602793,2021-01-16T09.13.22.793,5.871,0.023,0.046,1.009
1610813602803,2021-01-16T09.13.22.803,5.881,0.023,0.044,1.006
1610813602814,2021-01-16T09.13.22.814,5.892,0.024,0.044,1.006
1610813602822,2021-01-16T09.13.22.822,5.900,0.021,0.047,1.010
1610813602833,2021-01-16T09.13.22.833,5.911,0.023,0.045,1.009
1610813602843,2021-01-16T09.13.22.843,5.921,0.024,0.046,1.006
1610813602853,2021-01-16T09.13.22.853,5.931,0.022,0.047,1.004
1610813602862,2021-01-16T09.13.22.862,5.940,0.025,0.045,1.008
1610813602872,2021-01-16T09.13.22.872,5.950,0.024,0.046,1.008
1610813602882,2021-01-16T09.13.22.882,5.960,0.021,0.046,1.006
1610813602893,2021-01-16T09.13.22.893,5.971,0.022,0.046,1.005
1610813602903,2021-01-16T09.13.22.903,5.981,0.025,0.047,1.010
1610813602912,2021-01-16T09.13.22.912,5.990,0.023,0.046,1.011
1610813602922,2021-01-16T09.13.22.922,6.000,0.024,0.044,1.009
1610813602932,2021-01-16T09.13.22.932,6.010,0.023,0.045,1.007
1610813602942,2021-01-16T09.13.22.942,6.020,0.021,0.045,1.010
1610813602951,2021-01-16T09.13.22.951,6.029,0.024,0.045,1.009
1610813602961,2021-01-16T09.13.22.961,6.039,0.023,0.045,1.007
1610813602972,2021-01-16T09.13.22.972,6.050,0.022,0.045,1.009
1610813602982,2021-01-16T09.13.22.982,6.060,0.024,0.046,1.010
1610813602991,2021-01-16T09.13.22.991,6.069,0.023,0.045,1.007
1610813603001,2021-01-16T09.13.23.001,6.079,0.022,0.046,1.008
1610813603011,2021-01-16T09.13.23.011,6.089,0.023,0.046,1.007
1610813603022,2021-01-16T09.13.23.022,6.100,0.023,0.045,1.007
1610813603030,2021-01-16T09.13.23.030,6.108,0.022,0.043,1.007
1610813603041,2021-01-16T09.13.23.041,6.119,0.023,0.044,1.008
1610813603051,2021-01-16T09.13.23.051,6.129,0.024,0.046,1.005
1610813603061,2021-01-16T09.13.23.061,6.139,0.021,0.046,1.008
1610813603070,2021-01-16T09.13.23.070,6.148,0.022,0.044,1.008
1610813603080,2021-01-16T09.13.23.080,6.158,0.025,0.046,1.005
1610813603090,2021-01-16T09.13.23.090,6.168,0.023,0.046,1.007
1610813603101,2021-01-16T09.13.23.101,6.179,0.021,0.046,1.009
1610813603109,2021-01-16T09.13.23.109,6.187,0.021,0.046,1.008
1610813603120,2021-01-16T09.13.23.120,6.198,0.022,0.046,1.005
1610813603130,2021-01-16T09.13.23.130,6.208,0.024,0.046,1.008
1610813603140,2021-01-16T09.13.23.140,6.218,0.024,0.047,1.009
1610813603149,2021-01-16T09.13.23.149,6.227,0.025,0.045,1.008
1610813603159,2021-01-16T09.13.23.159,6.237,0.023,0.047,1.008
1610813603170,2021-01-16T09.13.23.170,6.248,0.023,0.045,1.007
1610813603180,2021-01-16T09.13.23.180,6.258,0.023,0.047,1.009
1610813603190,2021-01-16T09.13.23.190,6.268,0.022,0.047,1.008
1610813603199,2021-01-16T09.13.23.199,6.277,0.025,0.044,1.010
1610813603209,2021-01-16T09.13.23.209,6.287,0.026,0.046,1.008
1610813603219,2021-01-16T09.13.23.219,6.297,0.025,0.045,1.005
1610813603230,2021-01-16T09.13.23.230,6.308,0.022,0.045,1.006
1610813603238,2021-01-16T09.13.23.238,6.316,0.025,0.044,1.007
1610813603249,2021-01-16T09.13.23.249,6.327,0.022,0.044,1.008
1610813603259,2021-01-16T09.13.23.259,6.337,0.024,0.046,1.009
1610813603269,2021-01-16T09.13.23.269,6.347,0.025,0.046,1.007
1610813603278,2021-01-16T09.13.23.278,6.356,0.023,0.046,1.010
1610813603288,2021-01-16T09.13.23.288,6.366,0.022,0.044,1.011
1610813603298,2021-01-16T09.13.23.298,6.376,0.024,0.045,1.009
1610813603309,2021-01-16T09.13.23.309,6.387,0.025,0.046,1.009
1610813603317,2021-01-16T09.13.23.317,6.395,0.025,0.044,1.006
1610813603328,2021-01-16T09.13.23.328,6.406,0.023,0.044,1.009
1610813603338,2021-01-16T09.13.23.338,6.416,0.024,0.045,1.009
1610813603348,2021-01-16T09.13.23.348,6.426,0.021,0.043,1.007
1610813603357,2021-01-16T09.13.23.357,6.435,0.022,0.046,1.007
1610813603367,2021-01-16T09.13.23.367,6.445,0.024,0.046,1.009
1610813603378,2021-01-16T09.13.23.378,6.456,0.023,0.048,1.011
1610813603388,2021-01-16T09.13.23.388,6.466,0.023,0.046,1.007
1610813603397,2021-01-16T09.13.23.397,6.475,0.024,0.045,1.006
1610813603407,2021-01-16T09.13.23.407,6.485,0.022,0.047,1.009
1610813603417,2021-01-16T09.13.23.417,6.495,0.022,0.048,1.009
1610813603427,2021-01-16T09.13.23.427,6.505,0.024,0.046,1.007
1610813603438,2021-01-16T09.13.23.438,6.516,0.024,0.045,1.005
1610813603446,2021-01-16T09.13.23.446,6.524,0.024,0.046,1.008
1610813603457,2021-01-16T09.13.23.457,6.535,0.024,0.046,1.009
1610813603467,2021-01-16T09.13.23.467,6.545,0.023,0.043,1.008
1610813603477,2021-01-16T09.13.23.477,6.555,0.024,0.046,1.009
1610813603486,2021-01-16T09.13.23.486,6.564,0.024,0.044,1.007
1610813603496,2021-01-16T09.13.23.496,6.574,0.023,0.046,1.007
1610813603506,2021-01-16T09.13.23.506,6.584,0.022,0.047,1.009
1610813603517,2021-01-16T09.13.23.517,6.595,0.024,0.046,1.013
1610813603525,2021-01-16T09.13.23.525,6.603,0.023,0.047,1.010
1610813603536,2021-01-16T09.13.23.536,6.614,0.021,0.044,1.007
1610813603546,2021-01-16T09.13.23.546,6.624,0.022,0.044,1.007
1610813603556,2021-01-16T09.13.23.556,6.634,0.023,0.043,1.007
1610813603565,2021-01-16T09.13.23.565,6.643,0.022,0.045,1.009
1610813603575,2021-01-16T09.13.23.575,6.653,0.023,0.047,1.008
1610813603586,2021-01-16T09.13.23.586,6.664,0.022,0.044,1.011
1610813603596,2021-01-16T09.13.23.596,6.674,0.025,0.045,1.009
1610813603605,2021-01-16T09.13.23.605,6.683,0.023,0.045,1.007
1610813603615,2021-01-16T09.13.23.615,6.693,0.021,0.042,1.008
1610813603625,2021-01-16T09.13.23.625,6.703,0.021,0.046,1.009
1610813603635,2021-01-16T09.13.23.635,6.713,0.024,0.046,1.009
1610813603644,2021-01-16T09.13.23.644,6.722,0.024,0.046,1.008
1610813603654,2021-01-16T09.13.23.654,6.732,0.023,0.046,1.008
1610813603665,2021-01-16T09.13.23.665,6.743,0.022,0.045,1.008
1610813603675,2021-01-16T09.13.23.675,6.753,0.023,0.046,1.008
1610813603684,2021-01-16T09.13.23.684,6.762,0.023,0.046,1.007
1610813603694,2021-01-16T09.13.23.694,6.772,0.024,0.046,1.008
1610813603704,2021-01-16T09.13.23.704,6.782,0.023,0.047,1.006
1610813603714,2021-01-16T09.13.23.714,6.792,0.024,0.044,1.009
1610813603725,2021-01-16T09.13.23.725,6.803,0.021,0.045,1.011
1610813603733,2021-01-16T09.13.23.733,6.811,0.022,0.045,1.007
1610813603744,2021-01-16T09.13.23.744,6.822,0.025,0.044,1.010
1610813603754,2021-01-16T09.13.23.754,6.832,0.024,0.045,1.010
1610813603764,2021-01-16T09.13.23.764,6.842,0.022,0.046,1.007
1610813603773,2021-01-16T09.13.23.773,6.851,0.024,0.046,1.004
1610813603783,2021-01-16T09.13.23.783,6.861,0.024,0.046,1.010
1610813603794,2021-01-16T09.13.23.794,6.872,0.023,0.043,1.013
1610813603804,2021-01-16T09.13.23.804,6.882,0.023,0.044,1.009
1610813603813,2021-01-16T09.13.23.813,6.891,0.024,0.046,1.005
1610813603823,2021-01-16T09.13.23.823,6.901,0.023,0.049,1.009
1610813603833,2021-01-16T09.13.23.833,6.911,0.024,0.047,1.011
1610813603843,2021-01-16T09.13.23.843,6.921,0.024,0.045,1.009
1610813603852,2021-01-16T09.13.23.852,6.930,0.024,0.044,1.006
1610813603862,2021-01-16T09.13.23.862,6.940,0.024,0.045,1.006
1610813603873,2021-01-16T09.13.23.873,6.951,0.024,0.044,1.010
1610813603883,2021-01-16T09.13.23.883,6.961,0.023,0.044,1.008
1610813603892,2021-01-16T09.13.23.892,6.970,0.022,0.045,1.007
1610813603902,2021-01-16T09.13.23.902,6.980,0.023,0.045,1.008
1610813603912,2021-01-16T09.13.23.912,6.990,0.025,0.046,1.011
1610813603922,2021-01-16T09.13.23.922,7.000,0.023,0.045,1.010
1610813603931,2021-01-16T09.13.23.931,7.009,0.023,0.045,1.005
1610813603941,2021-01-16T09.13.23.941,7.019,0.022,0.045,1.006
1610813603952,2021-01-16T09.13.23.952,7.030,0.023,0.045,1.009
1610813603962,2021-01-16T09.13.23.962,7.040,0.024,0.045,1.008
1610813603972,2021-01-16T09.13.23.972,7.050,0.026,0.045,1.007
1610813603981,2021-01-16T09.13.23.981,7.059,0.021,0.046,1.008
1610813603991,2021-01-16T09.13.23.991,7.069,0.022,0.045,1.009
1610813604002,2021-01-16T09.13.24.002,7.080,0.022,0.043,1.007
1610813604012,2021-01-16T09.13.24.012,7.090,0.024,0.045,1.004
1610813604021,2021-01-16T09.13.24.021,7.099,0.022,0.045,1.009
1610813604031,2021-01-16T09.13.24.031,7.109,0.021,0.046,1.011
1610813604041,2021-01-16T09.13.24.041,7.119,0.025,0.046,1.006
1610813604051,2021-01-16T09.13.24.051,7.129,0.025,0.047,1.009
1610813604060,2021-01-16T09.13.24.060,7.138,0.023,0.047,1.009
1610813604070,2021-01-16T09.13.24.070,7.148,0.022,0.045,1.009
1610813604081,2021-01-16T09.13.24.081,7.159,0.023,0.043,1.007
1610813604091,2021-01-16T09.13.24.091,7.169,0.022,0.046,1.008
