epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610813147147,2021-01-16T09.05.47.147,109.451,-0.017,0.057,1.009
1610813147158,2021-01-16T09.05.47.158,109.462,-0.018,0.057,1.009
1610813147168,2021-01-16T09.05.47.168,109.472,-0.019,0.059,1.009
1610813147178,2021-01-16T09.05.47.178,109.482,-0.019,0.059,1.007
1610813147187,2021-01-16T09.05.47.187,109.491,-0.019,0.060,1.011
1610813147197,2021-01-16T09.05.47.197,109.501,-0.017,0.061,1.012
1610813147207,2021-01-16T09.05.47.207,109.511,-0.017,0.059,1.009
1610813147218,2021-01-16T09.05.47.218,109.522,-0.017,0.060,1.010
1610813147226,2021-01-16T09.05.47.226,109.530,-0.018,0.059,1.008
1610813147237,2021-01-16T09.05.47.237,109.541,-0.021,0.058,1.008
1610813147247,2021-01-16T09.05.47.247,109.551,-0.019,0.059,1.008
1610813147257,2021-01-16T09.05.47.257,109.561,-0.017,0.059,1.008
1610813147266,2021-01-16T09.05.47.266,109.570,-0.016,0.061,1.012
1610813147276,2021-01-16T09.05.47.276,109.580,-0.019,0.059,1.012
1610813147286,2021-01-16T09.05.47.286,109.590,-0.019,0.058,1.007
1610813147297,2021-01-16T09.05.47.297,109.601,-0.018,0.058,1.009
1610813147306,2021-01-16T09.05.47.306,109.610,-0.019,0.060,1.009
1610813147316,2021-01-16T09.05.47.316,109.620,-0.021,0.059,1.008
1610813147326,2021-01-16T09.05.47.326,109.630,-0.017,0.059,1.010
1610813147336,2021-01-16T09.05.47.336,109.640,-0.019,0.059,1.009
1610813147345,2021-01-16T09.05.47.345,109.649,-0.019,0.060,1.010
1610813147355,2021-01-16T09.05.47.355,109.659,-0.019,0.060,1.010
1610813147366,2021-01-16T09.05.47.366,109.670,-0.019,0.058,1.011
1610813147376,2021-01-16T09.05.47.376,109.680,-0.020,0.057,1.009
1610813147385,2021-01-16T09.05.47.385,109.689,-0.019,0.058,1.009
1610813147395,2021-01-16T09.05.47.395,109.699,-0.018,0.059,1.009
1610813147405,2021-01-16T09.05.47.405,109.709,-0.019,0.059,1.008
1610813147415,2021-01-16T09.05.47.415,109.719,-0.020,0.059,1.009
1610813147424,2021-01-16T09.05.47.424,109.728,-0.020,0.061,1.008
1610813147434,2021-01-16T09.05.47.434,109.738,-0.019,0.061,1.009
1610813147445,2021-01-16T09.05.47.445,109.749,-0.019,0.059,1.008
1610813147455,2021-01-16T09.05.47.455,109.759,-0.018,0.058,1.009
1610813147465,2021-01-16T09.05.47.465,109.769,-0.017,0.061,1.011
1610813147474,2021-01-16T09.05.47.474,109.778,-0.019,0.059,1.008
1610813147484,2021-01-16T09.05.47.484,109.788,-0.018,0.059,1.009
1610813147495,2021-01-16T09.05.47.495,109.799,-0.016,0.060,1.008
1610813147505,2021-01-16T09.05.47.505,109.809,-0.018,0.060,1.010
1610813147514,2021-01-16T09.05.47.514,109.818,-0.019,0.060,1.011
1610813147524,2021-01-16T09.05.47.524,109.828,-0.017,0.059,1.008
1610813147534,2021-01-16T09.05.47.534,109.838,-0.016,0.060,1.009
1610813147544,2021-01-16T09.05.47.544,109.848,-0.020,0.059,1.008
1610813147553,2021-01-16T09.05.47.553,109.857,-0.019,0.058,1.009
1610813147563,2021-01-16T09.05.47.563,109.867,-0.019,0.058,1.011
1610813147574,2021-01-16T09.05.47.574,109.878,-0.018,0.059,1.007
1610813147584,2021-01-16T09.05.47.584,109.888,-0.018,0.057,1.011
1610813147593,2021-01-16T09.05.47.593,109.897,-0.019,0.058,1.011
1610813147603,2021-01-16T09.05.47.603,109.907,-0.016,0.059,1.010
1610813147613,2021-01-16T09.05.47.613,109.917,-0.020,0.057,1.009
1610813147623,2021-01-16T09.05.47.623,109.927,-0.020,0.058,1.010
1610813147632,2021-01-16T09.05.47.632,109.936,-0.019,0.059,1.009
1610813147642,2021-01-16T09.05.47.642,109.946,-0.018,0.061,1.009
1610813147653,2021-01-16T09.05.47.653,109.957,-0.019,0.059,1.010
1610813147663,2021-01-16T09.05.47.663,109.967,-0.017,0.059,1.011
1610813147672,2021-01-16T09.05.47.672,109.976,-0.017,0.061,1.009
1610813147682,2021-01-16T09.05.47.682,109.986,-0.018,0.061,1.010
1610813147692,2021-01-16T09.05.47.692,109.996,-0.018,0.061,1.006
1610813147703,2021-01-16T09.05.47.703,110.007,-0.019,0.058,1.007
1610813147711,2021-01-16T09.05.47.711,110.015,-0.018,0.059,1.008
1610813147722,2021-01-16T09.05.47.722,110.026,-0.018,0.057,1.012
1610813147732,2021-01-16T09.05.47.732,110.036,-0.019,0.058,1.010
1610813147742,2021-01-16T09.05.47.742,110.046,-0.020,0.058,1.010
1610813147751,2021-01-16T09.05.47.751,110.055,-0.021,0.060,1.007
1610813147761,2021-01-16T09.05.47.761,110.065,-0.021,0.060,1.009
1610813147771,2021-01-16T09.05.47.771,110.075,-0.017,0.060,1.011
1610813147782,2021-01-16T09.05.47.782,110.086,-0.017,0.060,1.010
1610813147792,2021-01-16T09.05.47.792,110.096,-0.018,0.059,1.008
1610813147801,2021-01-16T09.05.47.801,110.105,-0.018,0.060,1.008
1610813147811,2021-01-16T09.05.47.811,110.115,-0.018,0.060,1.009
1610813147821,2021-01-16T09.05.47.821,110.125,-0.018,0.058,1.010
1610813147831,2021-01-16T09.05.47.831,110.135,-0.019,0.058,1.009
1610813147840,2021-01-16T09.05.47.840,110.144,-0.019,0.057,1.008
1610813147850,2021-01-16T09.05.47.850,110.154,-0.019,0.059,1.009
1610813147861,2021-01-16T09.05.47.861,110.165,-0.019,0.059,1.009
1610813147871,2021-01-16T09.05.47.871,110.175,-0.018,0.058,1.010
1610813147880,2021-01-16T09.05.47.880,110.184,-0.019,0.059,1.008
1610813147890,2021-01-16T09.05.47.890,110.194,-0.020,0.058,1.009
1610813147900,2021-01-16T09.05.47.900,110.204,-0.019,0.060,1.008
1610813147911,2021-01-16T09.05.47.911,110.215,-0.018,0.060,1.008
1610813147919,2021-01-16T09.05.47.919,110.223,-0.018,0.060,1.009
1610813147930,2021-01-16T09.05.47.930,110.234,-0.017,0.059,1.009
1610813147940,2021-01-16T09.05.47.940,110.244,-0.017,0.061,1.009
1610813147950,2021-01-16T09.05.47.950,110.254,-0.018,0.059,1.006
1610813147959,2021-01-16T09.05.47.959,110.263,-0.019,0.058,1.009
1610813147969,2021-01-16T09.05.47.969,110.273,-0.019,0.058,1.009
1610813147979,2021-01-16T09.05.47.979,110.283,-0.019,0.060,1.010
1610813147990,2021-01-16T09.05.47.990,110.294,-0.019,0.060,1.008
1610813147998,2021-01-16T09.05.47.998,110.302,-0.018,0.059,1.008
1610813148009,2021-01-16T09.05.48.009,110.313,-0.019,0.060,1.010
1610813148019,2021-01-16T09.05.48.019,110.323,-0.018,0.059,1.012
1610813148029,2021-01-16T09.05.48.029,110.333,-0.018,0.060,1.011
1610813148038,2021-01-16T09.05.48.038,110.342,-0.018,0.060,1.009
1610813148048,2021-01-16T09.05.48.048,110.352,-0.018,0.058,1.008
1610813148058,2021-01-16T09.05.48.058,110.362,-0.019,0.059,1.009
1610813148069,2021-01-16T09.05.48.069,110.373,-0.018,0.060,1.011
1610813148078,2021-01-16T09.05.48.078,110.382,-0.019,0.060,1.008
1610813148088,2021-01-16T09.05.48.088,110.392,-0.019,0.058,1.005
1610813148098,2021-01-16T09.05.48.098,110.402,-0.016,0.059,1.006
1610813148108,2021-01-16T09.05.48.108,110.412,-0.019,0.058,1.009
1610813148119,2021-01-16T09.05.48.119,110.423,-0.018,0.061,1.010
1610813148127,2021-01-16T09.05.48.127,110.431,-0.019,0.061,1.013
1610813148138,2021-01-16T09.05.48.138,110.442,-0.019,0.060,1.006
1610813148148,2021-01-16T09.05.48.148,110.452,-0.020,0.059,1.009
1610813148158,2021-01-16T09.05.48.158,110.462,-0.018,0.060,1.008
1610813148167,2021-01-16T09.05.48.167,110.471,-0.019,0.059,1.012
1610813148177,2021-01-16T09.05.48.177,110.481,-0.018,0.060,1.009
1610813148187,2021-01-16T09.05.48.187,110.491,-0.018,0.058,1.009
1610813148198,2021-01-16T09.05.48.198,110.502,-0.019,0.059,1.010
1610813148206,2021-01-16T09.05.48.206,110.510,-0.018,0.059,1.012
1610813148217,2021-01-16T09.05.48.217,110.521,-0.018,0.060,1.010
1610813148227,2021-01-16T09.05.48.227,110.531,-0.018,0.058,1.009
1610813148237,2021-01-16T09.05.48.237,110.541,-0.017,0.058,1.010
1610813148246,2021-01-16T09.05.48.246,110.550,-0.019,0.060,1.009
1610813148256,2021-01-16T09.05.48.256,110.560,-0.018,0.060,1.012
1610813148266,2021-01-16T09.05.48.266,110.570,-0.018,0.060,1.010
1610813148277,2021-01-16T09.05.48.277,110.581,-0.017,0.059,1.008
1610813148286,2021-01-16T09.05.48.286,110.590,-0.018,0.059,1.009
1610813148296,2021-01-16T09.05.48.296,110.600,-0.017,0.059,1.007
1610813148306,2021-01-16T09.05.48.306,110.610,-0.019,0.058,1.010
1610813148316,2021-01-16T09.05.48.316,110.620,-0.017,0.060,1.011
1610813148325,2021-01-16T09.05.48.325,110.629,-0.017,0.060,1.010
1610813148335,2021-01-16T09.05.48.335,110.639,-0.020,0.061,1.008
1610813148346,2021-01-16T09.05.48.346,110.650,-0.019,0.060,1.007
1610813148356,2021-01-16T09.05.48.356,110.660,-0.017,0.059,1.009
1610813148365,2021-01-16T09.05.48.365,110.669,-0.019,0.058,1.008
1610813148375,2021-01-16T09.05.48.375,110.679,-0.018,0.058,1.009
1610813148385,2021-01-16T09.05.48.385,110.689,-0.019,0.059,1.011
1610813148395,2021-01-16T09.05.48.395,110.699,-0.019,0.061,1.009
1610813148404,2021-01-16T09.05.48.404,110.708,-0.018,0.059,1.008
1610813148414,2021-01-16T09.05.48.414,110.718,-0.020,0.060,1.010
1610813148425,2021-01-16T09.05.48.425,110.729,-0.021,0.060,1.009
1610813148435,2021-01-16T09.05.48.435,110.739,-0.018,0.059,1.011
1610813148445,2021-01-16T09.05.48.445,110.749,-0.018,0.057,1.010
1610813148454,2021-01-16T09.05.48.454,110.758,-0.018,0.060,1.006
1610813148464,2021-01-16T09.05.48.464,110.768,-0.020,0.060,1.006
1610813148474,2021-01-16T09.05.48.474,110.778,-0.019,0.057,1.009
1610813148485,2021-01-16T09.05.48.485,110.789,-0.018,0.059,1.008
1610813148494,2021-01-16T09.05.48.494,110.798,-0.018,0.061,1.011
1610813148504,2021-01-16T09.05.48.504,110.808,-0.017,0.060,1.009
1610813148514,2021-01-16T09.05.48.514,110.818,-0.018,0.061,1.009
1610813148524,2021-01-16T09.05.48.524,110.828,-0.019,0.059,1.008
1610813148533,2021-01-16T09.05.48.533,110.837,-0.020,0.060,1.008
1610813148543,2021-01-16T09.05.48.543,110.847,-0.017,0.059,1.010
1610813148554,2021-01-16T09.05.48.554,110.858,-0.020,0.057,1.013
1610813148564,2021-01-16T09.05.48.564,110.868,-0.018,0.059,1.009
1610813148573,2021-01-16T09.05.48.573,110.877,-0.018,0.057,1.008
1610813148583,2021-01-16T09.05.48.583,110.887,-0.018,0.058,1.010
1610813148593,2021-01-16T09.05.48.593,110.897,-0.019,0.058,1.011
1610813148603,2021-01-16T09.05.48.603,110.907,-0.018,0.059,1.011
1610813148612,2021-01-16T09.05.48.612,110.916,-0.019,0.060,1.010
1610813148622,2021-01-16T09.05.48.622,110.926,-0.020,0.060,1.006
1610813148633,2021-01-16T09.05.48.633,110.937,-0.018,0.058,1.010
1610813148643,2021-01-16T09.05.48.643,110.947,-0.016,0.059,1.013
1610813148652,2021-01-16T09.05.48.652,110.956,-0.017,0.060,1.009
1610813148662,2021-01-16T09.05.48.662,110.966,-0.020,0.059,1.010
1610813148672,2021-01-16T09.05.48.672,110.976,-0.020,0.061,1.011
1610813148682,2021-01-16T09.05.48.682,110.986,-0.019,0.061,1.011
1610813148691,2021-01-16T09.05.48.691,110.995,-0.017,0.060,1.008
1610813148702,2021-01-16T09.05.48.702,111.006,-0.018,0.059,1.009
1610813148712,2021-01-16T09.05.48.712,111.016,-0.019,0.059,1.008
1610813148722,2021-01-16T09.05.48.722,111.026,-0.020,0.060,1.009
1610813148731,2021-01-16T09.05.48.731,111.035,-0.020,0.061,1.009
1610813148741,2021-01-16T09.05.48.741,111.045,-0.018,0.058,1.010
1610813148751,2021-01-16T09.05.48.751,111.055,-0.018,0.058,1.010
1610813148762,2021-01-16T09.05.48.762,111.066,-0.018,0.058,1.010
1610813148772,2021-01-16T09.05.48.772,111.076,-0.017,0.059,1.008
1610813148781,2021-01-16T09.05.48.781,111.085,-0.016,0.058,1.009
1610813148791,2021-01-16T09.05.48.791,111.095,-0.018,0.060,1.010
1610813148801,2021-01-16T09.05.48.801,111.105,-0.019,0.059,1.010
1610813148811,2021-01-16T09.05.48.811,111.115,-0.016,0.057,1.012
1610813148820,2021-01-16T09.05.48.820,111.124,-0.018,0.061,1.012
1610813148830,2021-01-16T09.05.48.830,111.134,-0.018,0.061,1.011
1610813148841,2021-01-16T09.05.48.841,111.145,-0.019,0.061,1.008
1610813148851,2021-01-16T09.05.48.851,111.155,-0.018,0.058,1.008
1610813148860,2021-01-16T09.05.48.860,111.164,-0.018,0.059,1.012
1610813148870,2021-01-16T09.05.48.870,111.174,-0.020,0.061,1.010
1610813148880,2021-01-16T09.05.48.880,111.184,-0.019,0.058,1.007
1610813148891,2021-01-16T09.05.48.891,111.195,-0.018,0.061,1.009
1610813148899,2021-01-16T09.05.48.899,111.203,-0.021,0.060,1.011
1610813148910,2021-01-16T09.05.48.910,111.214,-0.020,0.058,1.010
1610813148920,2021-01-16T09.05.48.920,111.224,-0.017,0.060,1.008
1610813148930,2021-01-16T09.05.48.930,111.234,-0.020,0.059,1.008
1610813148939,2021-01-16T09.05.48.939,111.243,-0.019,0.058,1.009
1610813148949,2021-01-16T09.05.48.949,111.253,-0.019,0.060,1.010
1610813148959,2021-01-16T09.05.48.959,111.263,-0.018,0.061,1.007
1610813148970,2021-01-16T09.05.48.970,111.274,-0.018,0.059,1.008
1610813148978,2021-01-16T09.05.48.978,111.282,-0.018,0.057,1.012
1610813148989,2021-01-16T09.05.48.989,111.293,-0.020,0.059,1.009
1610813148999,2021-01-16T09.05.48.999,111.303,-0.021,0.060,1.008
1610813149009,2021-01-16T09.05.49.009,111.313,-0.016,0.060,1.010
1610813149018,2021-01-16T09.05.49.018,111.322,-0.019,0.061,1.011
1610813149028,2021-01-16T09.05.49.028,111.332,-0.019,0.060,1.011
1610813149038,2021-01-16T09.05.49.038,111.342,-0.020,0.062,1.012
1610813149049,2021-01-16T09.05.49.049,111.353,-0.018,0.060,1.012
1610813149059,2021-01-16T09.05.49.059,111.363,-0.018,0.059,1.008
1610813149068,2021-01-16T09.05.49.068,111.372,-0.019,0.060,1.011
1610813149078,2021-01-16T09.05.49.078,111.382,-0.018,0.060,1.008
1610813149088,2021-01-16T09.05.49.088,111.392,-0.017,0.060,1.007
1610813149099,2021-01-16T09.05.49.099,111.403,-0.021,0.060,1.011
1610813149107,2021-01-16T09.05.49.107,111.411,-0.021,0.059,1.011
1610813149118,2021-01-16T09.05.49.118,111.422,-0.018,0.058,1.010
1610813149128,2021-01-16T09.05.49.128,111.432,-0.018,0.059,1.009
1610813149138,2021-01-16T09.05.49.138,111.442,-0.021,0.060,1.010
1610813149147,2021-01-16T09.05.49.147,111.451,-0.019,0.061,1.011
1610813149157,2021-01-16T09.05.49.157,111.461,-0.017,0.057,1.010
1610813149167,2021-01-16T09.05.49.167,111.471,-0.018,0.058,1.010
1610813149178,2021-01-16T09.05.49.178,111.482,-0.018,0.059,1.009
1610813149186,2021-01-16T09.05.49.186,111.490,-0.016,0.061,1.010
1610813149197,2021-01-16T09.05.49.197,111.501,-0.017,0.060,1.012
1610813149207,2021-01-16T09.05.49.207,111.511,-0.018,0.057,1.010
1610813149217,2021-01-16T09.05.49.217,111.521,-0.018,0.059,1.010
1610813149226,2021-01-16T09.05.49.226,111.530,-0.020,0.058,1.006
1610813149236,2021-01-16T09.05.49.236,111.540,-0.019,0.057,1.007
1610813149246,2021-01-16T09.05.49.246,111.550,-0.021,0.060,1.011
1610813149257,2021-01-16T09.05.49.257,111.561,-0.020,0.059,1.008
1610813149266,2021-01-16T09.05.49.266,111.570,-0.018,0.060,1.012
1610813149276,2021-01-16T09.05.49.276,111.580,-0.018,0.059,1.012
1610813149286,2021-01-16T09.05.49.286,111.590,-0.018,0.059,1.010
1610813149296,2021-01-16T09.05.49.296,111.600,-0.019,0.058,1.008
1610813149305,2021-01-16T09.05.49.305,111.609,-0.019,0.059,1.009
1610813149315,2021-01-16T09.05.49.315,111.619,-0.019,0.061,1.012
1610813149326,2021-01-16T09.05.49.326,111.630,-0.019,0.060,1.009
1610813149336,2021-01-16T09.05.49.336,111.640,-0.018,0.061,1.009
1610813149345,2021-01-16T09.05.49.345,111.649,-0.018,0.058,1.008
1610813149355,2021-01-16T09.05.49.355,111.659,-0.019,0.059,1.011
1610813149365,2021-01-16T09.05.49.365,111.669,-0.019,0.061,1.013
1610813149375,2021-01-16T09.05.49.375,111.679,-0.020,0.060,1.009
1610813149386,2021-01-16T09.05.49.386,111.690,-0.017,0.059,1.008
1610813149394,2021-01-16T09.05.49.394,111.698,-0.019,0.058,1.009
1610813149405,2021-01-16T09.05.49.405,111.709,-0.019,0.058,1.011
1610813149415,2021-01-16T09.05.49.415,111.719,-0.014,0.060,1.009
1610813149425,2021-01-16T09.05.49.425,111.729,-0.019,0.060,1.011
1610813149434,2021-01-16T09.05.49.434,111.738,-0.020,0.059,1.008
1610813149444,2021-01-16T09.05.49.444,111.748,-0.019,0.058,1.011
1610813149454,2021-01-16T09.05.49.454,111.758,-0.019,0.059,1.009
1610813149465,2021-01-16T09.05.49.465,111.769,-0.020,0.060,1.007
1610813149474,2021-01-16T09.05.49.474,111.778,-0.017,0.060,1.009
1610813149484,2021-01-16T09.05.49.484,111.788,-0.018,0.058,1.009
1610813149494,2021-01-16T09.05.49.494,111.798,-0.019,0.058,1.008
1610813149504,2021-01-16T09.05.49.504,111.808,-0.018,0.058,1.008
1610813149513,2021-01-16T09.05.49.513,111.817,-0.019,0.060,1.009
1610813149523,2021-01-16T09.05.49.523,111.827,-0.019,0.061,1.009
1610813149534,2021-01-16T09.05.49.534,111.838,-0.019,0.059,1.009
1610813149544,2021-01-16T09.05.49.544,111.848,-0.019,0.060,1.009
1610813149553,2021-01-16T09.05.49.553,111.857,-0.018,0.061,1.013
1610813149563,2021-01-16T09.05.49.563,111.867,-0.018,0.058,1.009
1610813149573,2021-01-16T09.05.49.573,111.877,-0.018,0.059,1.009
1610813149583,2021-01-16T09.05.49.583,111.887,-0.018,0.059,1.007
1610813149592,2021-01-16T09.05.49.592,111.896,-0.019,0.058,1.010
1610813149602,2021-01-16T09.05.49.602,111.906,-0.017,0.057,1.011
1610813149613,2021-01-16T09.05.49.613,111.917,-0.017,0.058,1.010
1610813149623,2021-01-16T09.05.49.623,111.927,-0.019,0.059,1.010
1610813149632,2021-01-16T09.05.49.632,111.936,-0.018,0.060,1.006
1610813149642,2021-01-16T09.05.49.642,111.946,-0.020,0.059,1.010
1610813149652,2021-01-16T09.05.49.652,111.956,-0.018,0.060,1.009
1610813149662,2021-01-16T09.05.49.662,111.966,-0.018,0.059,1.008
1610813149673,2021-01-16T09.05.49.673,111.977,-0.018,0.059,1.009
1610813149682,2021-01-16T09.05.49.682,111.986,-0.019,0.059,1.010
1610813149692,2021-01-16T09.05.49.692,111.996,-0.019,0.060,1.012
1610813149702,2021-01-16T09.05.49.702,112.006,-0.018,0.059,1.010
1610813149712,2021-01-16T09.05.49.712,112.016,-0.019,0.058,1.008
1610813149721,2021-01-16T09.05.49.721,112.025,-0.016,0.059,1.008
1610813149731,2021-01-16T09.05.49.731,112.035,-0.017,0.059,1.009
1610813149742,2021-01-16T09.05.49.742,112.046,-0.020,0.058,1.011
1610813149752,2021-01-16T09.05.49.752,112.056,-0.018,0.060,1.011
1610813149761,2021-01-16T09.05.49.761,112.065,-0.018,0.061,1.009
1610813149771,2021-01-16T09.05.49.771,112.075,-0.020,0.059,1.008
1610813149781,2021-01-16T09.05.49.781,112.085,-0.020,0.060,1.007
1610813149791,2021-01-16T09.05.49.791,112.095,-0.018,0.059,1.009
1610813149800,2021-01-16T09.05.49.800,112.104,-0.018,0.058,1.009
1610813149810,2021-01-16T09.05.49.810,112.114,-0.018,0.059,1.010
1610813149821,2021-01-16T09.05.49.821,112.125,-0.018,0.057,1.011
1610813149831,2021-01-16T09.05.49.831,112.135,-0.018,0.058,1.011
1610813149840,2021-01-16T09.05.49.840,112.144,-0.020,0.059,1.010
1610813149850,2021-01-16T09.05.49.850,112.154,-0.018,0.059,1.009
1610813149860,2021-01-16T09.05.49.860,112.164,-0.017,0.062,1.007
1610813149870,2021-01-16T09.05.49.870,112.174,-0.020,0.059,1.007
1610813149879,2021-01-16T09.05.49.879,112.183,-0.020,0.058,1.010
1610813149890,2021-01-16T09.05.49.890,112.194,-0.018,0.059,1.009
1610813149900,2021-01-16T09.05.49.900,112.204,-0.019,0.061,1.009
1610813149910,2021-01-16T09.05.49.910,112.214,-0.016,0.059,1.009
1610813149919,2021-01-16T09.05.49.919,112.223,-0.019,0.060,1.009
1610813149929,2021-01-16T09.05.49.929,112.233,-0.016,0.059,1.008
1610813149939,2021-01-16T09.05.49.939,112.243,-0.019,0.058,1.007
1610813149950,2021-01-16T09.05.49.950,112.254,-0.019,0.058,1.011
1610813149958,2021-01-16T09.05.49.958,112.262,-0.018,0.058,1.012
1610813149969,2021-01-16T09.05.49.969,112.273,-0.017,0.058,1.010
1610813149979,2021-01-16T09.05.49.979,112.283,-0.020,0.060,1.009
1610813149989,2021-01-16T09.05.49.989,112.293,-0.020,0.059,1.008
1610813149999,2021-01-16T09.05.49.999,112.303,-0.019,0.059,1.010
1610813150008,2021-01-16T09.05.50.008,112.312,-0.016,0.060,1.009
1610813150018,2021-01-16T09.05.50.018,112.322,-0.019,0.059,1.011
1610813150029,2021-01-16T09.05.50.029,112.333,-0.019,0.061,1.010
1610813150039,2021-01-16T09.05.50.039,112.343,-0.019,0.059,1.008
1610813150048,2021-01-16T09.05.50.048,112.352,-0.019,0.060,1.007
1610813150058,2021-01-16T09.05.50.058,112.362,-0.018,0.059,1.010
1610813150068,2021-01-16T09.05.50.068,112.372,-0.020,0.061,1.009
1610813150078,2021-01-16T09.05.50.078,112.382,-0.018,0.059,1.007
1610813150087,2021-01-16T09.05.50.087,112.391,-0.017,0.059,1.008
1610813150098,2021-01-16T09.05.50.098,112.402,-0.018,0.058,1.010
1610813150108,2021-01-16T09.05.50.108,112.412,-0.017,0.058,1.012
1610813150118,2021-01-16T09.05.50.118,112.422,-0.019,0.057,1.011
1610813150127,2021-01-16T09.05.50.127,112.431,-0.019,0.059,1.009
1610813150137,2021-01-16T09.05.50.137,112.441,-0.017,0.061,1.010
1610813150147,2021-01-16T09.05.50.147,112.451,-0.019,0.058,1.011
1610813150158,2021-01-16T09.05.50.158,112.462,-0.017,0.057,1.011
1610813150166,2021-01-16T09.05.50.166,112.470,-0.020,0.059,1.011
1610813150177,2021-01-16T09.05.50.177,112.481,-0.019,0.061,1.008
1610813150187,2021-01-16T09.05.50.187,112.491,-0.019,0.058,1.008
1610813150197,2021-01-16T09.05.50.197,112.501,-0.017,0.058,1.011
1610813150206,2021-01-16T09.05.50.206,112.510,-0.016,0.061,1.012
1610813150216,2021-01-16T09.05.50.216,112.520,-0.016,0.061,1.010
1610813150226,2021-01-16T09.05.50.226,112.530,-0.019,0.060,1.009
1610813150237,2021-01-16T09.05.50.237,112.541,-0.019,0.057,1.009
1610813150245,2021-01-16T09.05.50.245,112.549,-0.020,0.059,1.009
1610813150256,2021-01-16T09.05.50.256,112.560,-0.021,0.060,1.008
1610813150266,2021-01-16T09.05.50.266,112.570,-0.019,0.059,1.011
1610813150276,2021-01-16T09.05.50.276,112.580,-0.021,0.059,1.009
1610813150286,2021-01-16T09.05.50.286,112.590,-0.019,0.061,1.010
1610813150295,2021-01-16T09.05.50.295,112.599,-0.017,0.059,1.010
1610813150306,2021-01-16T09.05.50.306,112.610,-0.018,0.059,1.008
1610813150316,2021-01-16T09.05.50.316,112.620,-0.018,0.059,1.009
1610813150326,2021-01-16T09.05.50.326,112.630,-0.018,0.061,1.009
1610813150335,2021-01-16T09.05.50.335,112.639,-0.018,0.060,1.009
1610813150345,2021-01-16T09.05.50.345,112.649,-0.019,0.061,1.007
1610813150355,2021-01-16T09.05.50.355,112.659,-0.018,0.059,1.009
1610813150366,2021-01-16T09.05.50.366,112.670,-0.017,0.060,1.008
1610813150374,2021-01-16T09.05.50.374,112.678,-0.017,0.058,1.008
1610813150385,2021-01-16T09.05.50.385,112.689,-0.019,0.059,1.008
1610813150395,2021-01-16T09.05.50.395,112.699,-0.018,0.061,1.010
1610813150405,2021-01-16T09.05.50.405,112.709,-0.018,0.059,1.012
1610813150414,2021-01-16T09.05.50.414,112.718,-0.017,0.057,1.006
1610813150424,2021-01-16T09.05.50.424,112.728,-0.019,0.059,1.008
1610813150434,2021-01-16T09.05.50.434,112.738,-0.020,0.059,1.009
1610813150445,2021-01-16T09.05.50.445,112.749,-0.018,0.059,1.010
1610813150453,2021-01-16T09.05.50.453,112.757,-0.018,0.059,1.010
1610813150464,2021-01-16T09.05.50.464,112.768,-0.017,0.060,1.010
1610813150474,2021-01-16T09.05.50.474,112.778,-0.019,0.060,1.008
1610813150484,2021-01-16T09.05.50.484,112.788,-0.017,0.059,1.010
1610813150493,2021-01-16T09.05.50.493,112.797,-0.018,0.061,1.007
1610813150503,2021-01-16T09.05.50.503,112.807,-0.018,0.061,1.011
1610813150514,2021-01-16T09.05.50.514,112.818,-0.019,0.062,1.009
1610813150524,2021-01-16T09.05.50.524,112.828,-0.017,0.066,1.009
1610813150533,2021-01-16T09.05.50.533,112.837,-0.018,0.073,1.009
1610813150543,2021-01-16T09.05.50.543,112.847,-0.019,0.076,1.009
1610813150553,2021-01-16T09.05.50.553,112.857,-0.020,0.075,1.008
1610813150563,2021-01-16T09.05.50.563,112.867,-0.021,0.078,1.008
1610813150572,2021-01-16T09.05.50.572,112.876,-0.021,0.079,1.009
1610813150582,2021-01-16T09.05.50.582,112.886,-0.020,0.080,1.008
1610813150593,2021-01-16T09.05.50.593,112.897,-0.019,0.080,1.008
1610813150603,2021-01-16T09.05.50.603,112.907,-0.019,0.077,1.008
1610813150613,2021-01-16T09.05.50.613,112.917,-0.018,0.072,1.009
1610813150622,2021-01-16T09.05.50.622,112.926,-0.019,0.071,1.006
1610813150632,2021-01-16T09.05.50.632,112.936,-0.019,0.067,1.007
1610813150642,2021-01-16T09.05.50.642,112.946,-0.019,0.063,1.010
1610813150653,2021-01-16T09.05.50.653,112.957,-0.021,0.060,1.011
1610813150661,2021-01-16T09.05.50.661,112.965,-0.020,0.058,1.012
1610813150672,2021-01-16T09.05.50.672,112.976,-0.018,0.058,1.009
1610813150682,2021-01-16T09.05.50.682,112.986,-0.020,0.058,1.010
1610813150692,2021-01-16T09.05.50.692,112.996,-0.018,0.058,1.010
1610813150701,2021-01-16T09.05.50.701,113.005,-0.019,0.056,1.009
1610813150711,2021-01-16T09.05.50.711,113.015,-0.018,0.058,1.009
1610813150722,2021-01-16T09.05.50.722,113.026,-0.019,0.060,1.008
1610813150732,2021-01-16T09.05.50.732,113.036,-0.019,0.059,1.008
1610813150741,2021-01-16T09.05.50.741,113.045,-0.020,0.064,1.009
1610813150751,2021-01-16T09.05.50.751,113.055,-0.021,0.066,1.010
1610813150761,2021-01-16T09.05.50.761,113.065,-0.018,0.071,1.009
1610813150771,2021-01-16T09.05.50.771,113.075,-0.019,0.070,1.008
