epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610125586403,2021-01-08T10.06.26.403,79.673,0.032,-0.095,0.997
1610125586413,2021-01-08T10.06.26.413,79.683,0.033,-0.097,0.997
1610125586423,2021-01-08T10.06.26.423,79.693,0.032,-0.096,0.994
1610125586432,2021-01-08T10.06.26.432,79.702,0.033,-0.097,0.996
1610125586442,2021-01-08T10.06.26.442,79.712,0.034,-0.097,0.997
1610125586452,2021-01-08T10.06.26.452,79.722,0.035,-0.100,0.996
1610125586463,2021-01-08T10.06.26.463,79.733,0.033,-0.098,0.998
1610125586471,2021-01-08T10.06.26.471,79.741,0.031,-0.096,0.996
1610125586482,2021-01-08T10.06.26.482,79.752,0.033,-0.097,0.994
1610125586492,2021-01-08T10.06.26.492,79.762,0.032,-0.096,0.996
1610125586502,2021-01-08T10.06.26.502,79.772,0.033,-0.099,0.996
1610125586512,2021-01-08T10.06.26.512,79.782,0.031,-0.097,0.993
1610125586521,2021-01-08T10.06.26.521,79.791,0.032,-0.097,0.992
1610125586531,2021-01-08T10.06.26.531,79.801,0.032,-0.097,0.996
1610125586542,2021-01-08T10.06.26.542,79.812,0.033,-0.100,0.998
1610125586552,2021-01-08T10.06.26.552,79.822,0.034,-0.097,0.997
1610125586561,2021-01-08T10.06.26.561,79.831,0.032,-0.098,0.998
1610125586571,2021-01-08T10.06.26.571,79.841,0.034,-0.100,0.998
1610125586581,2021-01-08T10.06.26.581,79.851,0.034,-0.098,0.995
1610125586592,2021-01-08T10.06.26.592,79.862,0.034,-0.099,0.995
1610125586600,2021-01-08T10.06.26.600,79.870,0.032,-0.100,0.997
1610125586611,2021-01-08T10.06.26.611,79.881,0.032,-0.097,0.996
1610125586621,2021-01-08T10.06.26.621,79.891,0.032,-0.099,0.997
1610125586631,2021-01-08T10.06.26.631,79.901,0.033,-0.099,0.999
1610125586640,2021-01-08T10.06.26.640,79.910,0.030,-0.097,0.993
1610125586650,2021-01-08T10.06.26.650,79.920,0.034,-0.094,0.996
1610125586660,2021-01-08T10.06.26.660,79.930,0.034,-0.096,0.997
1610125586671,2021-01-08T10.06.26.671,79.941,0.036,-0.096,0.998
1610125586679,2021-01-08T10.06.26.679,79.949,0.033,-0.096,0.997
1610125586690,2021-01-08T10.06.26.690,79.960,0.030,-0.100,0.995
1610125586700,2021-01-08T10.06.26.700,79.970,0.032,-0.100,0.995
1610125586710,2021-01-08T10.06.26.710,79.980,0.035,-0.100,0.997
1610125586719,2021-01-08T10.06.26.719,79.989,0.035,-0.098,0.997
1610125586729,2021-01-08T10.06.26.729,79.999,0.032,-0.097,0.997
1610125586739,2021-01-08T10.06.26.739,80.009,0.033,-0.096,0.998
1610125586750,2021-01-08T10.06.26.750,80.020,0.034,-0.098,0.996
1610125586760,2021-01-08T10.06.26.760,80.030,0.033,-0.096,0.994
1610125586769,2021-01-08T10.06.26.769,80.039,0.034,-0.097,0.995
1610125586779,2021-01-08T10.06.26.779,80.049,0.033,-0.098,0.995
1610125586789,2021-01-08T10.06.26.789,80.059,0.032,-0.097,0.995
1610125586800,2021-01-08T10.06.26.800,80.070,0.034,-0.097,0.994
1610125586808,2021-01-08T10.06.26.808,80.078,0.033,-0.096,0.995
1610125586819,2021-01-08T10.06.26.819,80.089,0.035,-0.098,0.996
1610125586829,2021-01-08T10.06.26.829,80.099,0.034,-0.099,0.995
1610125586839,2021-01-08T10.06.26.839,80.109,0.032,-0.098,0.995
1610125586848,2021-01-08T10.06.26.848,80.118,0.032,-0.101,0.996
1610125586858,2021-01-08T10.06.26.858,80.128,0.035,-0.100,0.996
1610125586868,2021-01-08T10.06.26.868,80.138,0.033,-0.097,0.997
1610125586879,2021-01-08T10.06.26.879,80.149,0.033,-0.098,0.998
1610125586887,2021-01-08T10.06.26.887,80.157,0.035,-0.095,0.996
1610125586898,2021-01-08T10.06.26.898,80.168,0.035,-0.097,0.996
1610125586908,2021-01-08T10.06.26.908,80.178,0.031,-0.095,0.998
1610125586918,2021-01-08T10.06.26.918,80.188,0.032,-0.097,0.995
1610125586927,2021-01-08T10.06.26.927,80.197,0.033,-0.099,0.998
1610125586937,2021-01-08T10.06.26.937,80.207,0.030,-0.096,0.996
1610125586947,2021-01-08T10.06.26.947,80.217,0.033,-0.097,0.994
1610125586958,2021-01-08T10.06.26.958,80.228,0.035,-0.101,0.997
1610125586967,2021-01-08T10.06.26.967,80.237,0.033,-0.098,0.996
1610125586977,2021-01-08T10.06.26.977,80.247,0.031,-0.096,0.996
1610125586987,2021-01-08T10.06.26.987,80.257,0.033,-0.099,0.996
1610125586997,2021-01-08T10.06.26.997,80.267,0.034,-0.100,0.995
1610125587008,2021-01-08T10.06.27.008,80.278,0.033,-0.096,0.993
1610125587016,2021-01-08T10.06.27.016,80.286,0.034,-0.097,0.994
1610125587027,2021-01-08T10.06.27.027,80.297,0.032,-0.096,0.994
1610125587037,2021-01-08T10.06.27.037,80.307,0.032,-0.097,0.996
1610125587047,2021-01-08T10.06.27.047,80.317,0.033,-0.097,0.994
1610125587056,2021-01-08T10.06.27.056,80.326,0.032,-0.098,0.993
1610125587066,2021-01-08T10.06.27.066,80.336,0.035,-0.099,0.997
1610125587076,2021-01-08T10.06.27.076,80.346,0.032,-0.098,1.000
1610125587087,2021-01-08T10.06.27.087,80.357,0.032,-0.099,0.996
1610125587095,2021-01-08T10.06.27.095,80.365,0.034,-0.100,0.994
1610125587106,2021-01-08T10.06.27.106,80.376,0.035,-0.096,0.998
1610125587116,2021-01-08T10.06.27.116,80.386,0.034,-0.098,0.999
1610125587126,2021-01-08T10.06.27.126,80.396,0.033,-0.099,0.996
1610125587135,2021-01-08T10.06.27.135,80.405,0.034,-0.098,0.996
1610125587145,2021-01-08T10.06.27.145,80.415,0.032,-0.097,0.998
1610125587155,2021-01-08T10.06.27.155,80.425,0.036,-0.096,0.996
1610125587166,2021-01-08T10.06.27.166,80.436,0.036,-0.095,0.996
1610125587175,2021-01-08T10.06.27.175,80.445,0.031,-0.097,0.997
1610125587185,2021-01-08T10.06.27.185,80.455,0.033,-0.098,0.995
1610125587195,2021-01-08T10.06.27.195,80.465,0.032,-0.098,0.993
1610125587205,2021-01-08T10.06.27.205,80.475,0.033,-0.097,0.992
1610125587214,2021-01-08T10.06.27.214,80.484,0.032,-0.096,0.997
1610125587224,2021-01-08T10.06.27.224,80.494,0.033,-0.097,0.999
1610125587235,2021-01-08T10.06.27.235,80.505,0.033,-0.099,0.996
1610125587245,2021-01-08T10.06.27.245,80.515,0.032,-0.098,0.995
1610125587255,2021-01-08T10.06.27.255,80.525,0.032,-0.097,0.996
1610125587264,2021-01-08T10.06.27.264,80.534,0.032,-0.096,0.997
1610125587274,2021-01-08T10.06.27.274,80.544,0.034,-0.098,0.998
1610125587284,2021-01-08T10.06.27.284,80.554,0.033,-0.099,0.997
1610125587295,2021-01-08T10.06.27.295,80.565,0.032,-0.095,0.991
1610125587303,2021-01-08T10.06.27.303,80.573,0.034,-0.098,0.997
1610125587314,2021-01-08T10.06.27.314,80.584,0.035,-0.099,0.996
1610125587324,2021-01-08T10.06.27.324,80.594,0.034,-0.098,0.996
1610125587334,2021-01-08T10.06.27.334,80.604,0.031,-0.095,0.996
1610125587343,2021-01-08T10.06.27.343,80.613,0.033,-0.100,0.996
1610125587353,2021-01-08T10.06.27.353,80.623,0.031,-0.098,0.998
1610125587363,2021-01-08T10.06.27.363,80.633,0.032,-0.094,0.995
1610125587374,2021-01-08T10.06.27.374,80.644,0.031,-0.095,0.995
1610125587383,2021-01-08T10.06.27.383,80.653,0.034,-0.100,0.996
1610125587393,2021-01-08T10.06.27.393,80.663,0.034,-0.098,0.995
1610125587403,2021-01-08T10.06.27.403,80.673,0.031,-0.095,0.995
1610125587413,2021-01-08T10.06.27.413,80.683,0.031,-0.097,0.996
1610125587422,2021-01-08T10.06.27.422,80.692,0.033,-0.096,0.997
1610125587432,2021-01-08T10.06.27.432,80.702,0.035,-0.098,1.000
1610125587443,2021-01-08T10.06.27.443,80.713,0.031,-0.097,0.995
1610125587453,2021-01-08T10.06.27.453,80.723,0.033,-0.098,0.994
1610125587462,2021-01-08T10.06.27.462,80.732,0.033,-0.100,0.996
1610125587472,2021-01-08T10.06.27.472,80.742,0.032,-0.098,0.999
1610125587482,2021-01-08T10.06.27.482,80.752,0.032,-0.097,0.995
1610125587492,2021-01-08T10.06.27.492,80.762,0.031,-0.098,0.999
1610125587503,2021-01-08T10.06.27.503,80.773,0.032,-0.098,0.999
1610125587511,2021-01-08T10.06.27.511,80.781,0.032,-0.096,0.995
1610125587522,2021-01-08T10.06.27.522,80.792,0.033,-0.100,0.993
1610125587532,2021-01-08T10.06.27.532,80.802,0.035,-0.097,0.991
1610125587542,2021-01-08T10.06.27.542,80.812,0.033,-0.096,0.996
1610125587551,2021-01-08T10.06.27.551,80.821,0.033,-0.098,0.998
1610125587561,2021-01-08T10.06.27.561,80.831,0.034,-0.098,0.997
1610125587572,2021-01-08T10.06.27.572,80.842,0.036,-0.096,0.997
1610125587582,2021-01-08T10.06.27.582,80.852,0.032,-0.097,0.995
1610125587591,2021-01-08T10.06.27.591,80.861,0.033,-0.098,0.995
1610125587601,2021-01-08T10.06.27.601,80.871,0.036,-0.100,0.994
1610125587611,2021-01-08T10.06.27.611,80.881,0.033,-0.097,0.998
1610125587621,2021-01-08T10.06.27.621,80.891,0.032,-0.099,0.997
1610125587630,2021-01-08T10.06.27.630,80.900,0.034,-0.101,0.997
1610125587640,2021-01-08T10.06.27.640,80.910,0.033,-0.096,0.999
1610125587651,2021-01-08T10.06.27.651,80.921,0.032,-0.097,0.996
1610125587661,2021-01-08T10.06.27.661,80.931,0.033,-0.096,0.993
1610125587670,2021-01-08T10.06.27.670,80.940,0.033,-0.098,0.997
1610125587680,2021-01-08T10.06.27.680,80.950,0.035,-0.098,0.994
1610125587690,2021-01-08T10.06.27.690,80.960,0.035,-0.094,0.992
1610125587700,2021-01-08T10.06.27.700,80.970,0.035,-0.095,0.995
1610125587709,2021-01-08T10.06.27.709,80.979,0.032,-0.098,0.999
1610125587719,2021-01-08T10.06.27.719,80.989,0.033,-0.099,1.000
1610125587730,2021-01-08T10.06.27.730,81.000,0.032,-0.096,0.994
1610125587740,2021-01-08T10.06.27.740,81.010,0.031,-0.095,0.995
1610125587750,2021-01-08T10.06.27.750,81.020,0.031,-0.098,0.996
1610125587759,2021-01-08T10.06.27.759,81.029,0.033,-0.101,0.996
1610125587769,2021-01-08T10.06.27.769,81.039,0.034,-0.096,0.994
1610125587780,2021-01-08T10.06.27.780,81.050,0.032,-0.094,0.994
1610125587790,2021-01-08T10.06.27.790,81.060,0.033,-0.098,0.998
1610125587799,2021-01-08T10.06.27.799,81.069,0.034,-0.099,0.999
1610125587809,2021-01-08T10.06.27.809,81.079,0.033,-0.096,0.993
1610125587819,2021-01-08T10.06.27.819,81.089,0.033,-0.097,0.993
1610125587829,2021-01-08T10.06.27.829,81.099,0.037,-0.099,0.994
1610125587838,2021-01-08T10.06.27.838,81.108,0.033,-0.099,0.994
1610125587848,2021-01-08T10.06.27.848,81.118,0.030,-0.095,0.996
1610125587859,2021-01-08T10.06.27.859,81.129,0.031,-0.097,0.996
1610125587869,2021-01-08T10.06.27.869,81.139,0.033,-0.097,0.998
1610125587878,2021-01-08T10.06.27.878,81.148,0.033,-0.095,0.999
1610125587888,2021-01-08T10.06.27.888,81.158,0.032,-0.096,0.993
1610125587898,2021-01-08T10.06.27.898,81.168,0.034,-0.096,0.991
1610125587908,2021-01-08T10.06.27.908,81.178,0.033,-0.097,0.992
1610125587917,2021-01-08T10.06.27.917,81.187,0.033,-0.097,0.995
1610125587927,2021-01-08T10.06.27.927,81.197,0.034,-0.096,0.996
1610125587938,2021-01-08T10.06.27.938,81.208,0.034,-0.098,0.999
1610125587948,2021-01-08T10.06.27.948,81.218,0.034,-0.097,1.000
1610125587957,2021-01-08T10.06.27.957,81.227,0.034,-0.096,0.993
1610125587967,2021-01-08T10.06.27.967,81.237,0.031,-0.097,0.993
1610125587977,2021-01-08T10.06.27.977,81.247,0.032,-0.099,0.995
1610125587988,2021-01-08T10.06.27.988,81.258,0.032,-0.099,0.993
1610125587998,2021-01-08T10.06.27.998,81.268,0.034,-0.096,0.999
1610125588007,2021-01-08T10.06.28.007,81.277,0.033,-0.098,1.000
1610125588017,2021-01-08T10.06.28.017,81.287,0.033,-0.100,0.996
1610125588027,2021-01-08T10.06.28.027,81.297,0.033,-0.098,0.994
1610125588037,2021-01-08T10.06.28.037,81.307,0.033,-0.095,0.992
1610125588046,2021-01-08T10.06.28.046,81.316,0.034,-0.098,0.994
1610125588056,2021-01-08T10.06.28.056,81.326,0.031,-0.097,0.994
1610125588067,2021-01-08T10.06.28.067,81.337,0.031,-0.096,0.995
1610125588077,2021-01-08T10.06.28.077,81.347,0.032,-0.097,0.999
1610125588086,2021-01-08T10.06.28.086,81.356,0.033,-0.098,0.998
1610125588096,2021-01-08T10.06.28.096,81.366,0.031,-0.097,0.995
1610125588106,2021-01-08T10.06.28.106,81.376,0.033,-0.098,0.996
1610125588116,2021-01-08T10.06.28.116,81.386,0.032,-0.098,0.992
1610125588125,2021-01-08T10.06.28.125,81.395,0.032,-0.100,0.994
1610125588135,2021-01-08T10.06.28.135,81.405,0.032,-0.096,0.994
1610125588146,2021-01-08T10.06.28.146,81.416,0.031,-0.096,1.000
1610125588156,2021-01-08T10.06.28.156,81.426,0.033,-0.101,1.001
1610125588165,2021-01-08T10.06.28.165,81.435,0.034,-0.100,0.998
1610125588175,2021-01-08T10.06.28.175,81.445,0.032,-0.096,0.992
1610125588185,2021-01-08T10.06.28.185,81.455,0.034,-0.095,0.992
1610125588196,2021-01-08T10.06.28.196,81.466,0.032,-0.097,0.994
1610125588204,2021-01-08T10.06.28.204,81.474,0.033,-0.097,0.995
1610125588215,2021-01-08T10.06.28.215,81.485,0.033,-0.098,0.996
1610125588225,2021-01-08T10.06.28.225,81.495,0.032,-0.099,0.995
1610125588235,2021-01-08T10.06.28.235,81.505,0.034,-0.100,1.000
1610125588245,2021-01-08T10.06.28.245,81.515,0.033,-0.098,1.003
1610125588254,2021-01-08T10.06.28.254,81.524,0.034,-0.096,0.996
1610125588264,2021-01-08T10.06.28.264,81.534,0.032,-0.097,0.992
1610125588275,2021-01-08T10.06.28.275,81.545,0.034,-0.097,0.996
1610125588285,2021-01-08T10.06.28.285,81.555,0.033,-0.098,0.997
1610125588294,2021-01-08T10.06.28.294,81.564,0.033,-0.099,0.998
1610125588304,2021-01-08T10.06.28.304,81.574,0.032,-0.097,0.996
1610125588314,2021-01-08T10.06.28.314,81.584,0.033,-0.098,0.996
1610125588324,2021-01-08T10.06.28.324,81.594,0.033,-0.098,0.999
1610125588333,2021-01-08T10.06.28.333,81.603,0.032,-0.098,0.994
1610125588343,2021-01-08T10.06.28.343,81.613,0.032,-0.097,0.990
1610125588354,2021-01-08T10.06.28.354,81.624,0.033,-0.097,0.993
1610125588364,2021-01-08T10.06.28.364,81.634,0.033,-0.098,0.998
1610125588373,2021-01-08T10.06.28.373,81.643,0.033,-0.096,0.997
1610125588383,2021-01-08T10.06.28.383,81.653,0.033,-0.097,0.999
1610125588393,2021-01-08T10.06.28.393,81.663,0.032,-0.098,1.000
1610125588404,2021-01-08T10.06.28.404,81.674,0.034,-0.098,0.997
1610125588412,2021-01-08T10.06.28.412,81.682,0.034,-0.095,0.995
1610125588423,2021-01-08T10.06.28.423,81.693,0.031,-0.096,0.994
1610125588433,2021-01-08T10.06.28.433,81.703,0.036,-0.098,0.994
1610125588443,2021-01-08T10.06.28.443,81.713,0.035,-0.098,0.993
1610125588452,2021-01-08T10.06.28.452,81.722,0.031,-0.096,0.994
1610125588462,2021-01-08T10.06.28.462,81.732,0.031,-0.099,0.997
1610125588472,2021-01-08T10.06.28.472,81.742,0.034,-0.100,1.000
1610125588483,2021-01-08T10.06.28.483,81.753,0.036,-0.099,0.997
1610125588491,2021-01-08T10.06.28.491,81.761,0.034,-0.097,0.993
1610125588502,2021-01-08T10.06.28.502,81.772,0.033,-0.099,0.994
1610125588512,2021-01-08T10.06.28.512,81.782,0.032,-0.100,0.992
1610125588522,2021-01-08T10.06.28.522,81.792,0.034,-0.096,0.996
1610125588532,2021-01-08T10.06.28.532,81.802,0.034,-0.097,0.997
1610125588541,2021-01-08T10.06.28.541,81.811,0.031,-0.097,0.997
1610125588551,2021-01-08T10.06.28.551,81.821,0.033,-0.098,0.999
1610125588562,2021-01-08T10.06.28.562,81.832,0.034,-0.095,0.996
1610125588572,2021-01-08T10.06.28.572,81.842,0.034,-0.095,0.993
1610125588581,2021-01-08T10.06.28.581,81.851,0.032,-0.097,0.993
1610125588591,2021-01-08T10.06.28.591,81.861,0.032,-0.095,0.994
1610125588601,2021-01-08T10.06.28.601,81.871,0.032,-0.099,0.996
1610125588612,2021-01-08T10.06.28.612,81.882,0.032,-0.098,1.000
1610125588620,2021-01-08T10.06.28.620,81.890,0.033,-0.098,1.000
1610125588631,2021-01-08T10.06.28.631,81.901,0.034,-0.100,0.999
1610125588641,2021-01-08T10.06.28.641,81.911,0.034,-0.097,0.993
1610125588651,2021-01-08T10.06.28.651,81.921,0.033,-0.098,0.993
1610125588660,2021-01-08T10.06.28.660,81.930,0.033,-0.100,0.995
1610125588670,2021-01-08T10.06.28.670,81.940,0.031,-0.100,0.999
1610125588680,2021-01-08T10.06.28.680,81.950,0.034,-0.095,0.998
1610125588691,2021-01-08T10.06.28.691,81.961,0.033,-0.094,1.002
1610125588699,2021-01-08T10.06.28.699,81.969,0.032,-0.097,0.999
1610125588710,2021-01-08T10.06.28.710,81.980,0.033,-0.097,0.995
1610125588720,2021-01-08T10.06.28.720,81.990,0.034,-0.099,0.992
1610125588730,2021-01-08T10.06.28.730,82.000,0.034,-0.096,0.994
1610125588739,2021-01-08T10.06.28.739,82.009,0.035,-0.094,0.995
1610125588749,2021-01-08T10.06.28.749,82.019,0.033,-0.097,1.000
1610125588759,2021-01-08T10.06.28.759,82.029,0.033,-0.100,0.998
1610125588770,2021-01-08T10.06.28.770,82.040,0.032,-0.100,0.998
1610125588780,2021-01-08T10.06.28.780,82.050,0.033,-0.098,0.996
1610125588789,2021-01-08T10.06.28.789,82.059,0.032,-0.095,0.992
1610125588799,2021-01-08T10.06.28.799,82.069,0.033,-0.096,0.993
1610125588809,2021-01-08T10.06.28.809,82.079,0.032,-0.101,0.997
1610125588820,2021-01-08T10.06.28.820,82.090,0.031,-0.098,0.994
1610125588828,2021-01-08T10.06.28.828,82.098,0.033,-0.096,0.995
1610125588839,2021-01-08T10.06.28.839,82.109,0.033,-0.095,1.000
1610125588849,2021-01-08T10.06.28.849,82.119,0.034,-0.098,1.000
1610125588859,2021-01-08T10.06.28.859,82.129,0.033,-0.098,0.993
1610125588868,2021-01-08T10.06.28.868,82.138,0.032,-0.100,0.993
1610125588878,2021-01-08T10.06.28.878,82.148,0.032,-0.098,0.996
1610125588888,2021-01-08T10.06.28.888,82.158,0.035,-0.097,0.997
1610125588899,2021-01-08T10.06.28.899,82.169,0.032,-0.094,0.997
1610125588907,2021-01-08T10.06.28.907,82.177,0.033,-0.097,0.999
1610125588918,2021-01-08T10.06.28.918,82.188,0.033,-0.100,0.997
1610125588928,2021-01-08T10.06.28.928,82.198,0.034,-0.099,0.998
1610125588938,2021-01-08T10.06.28.938,82.208,0.035,-0.096,0.996
1610125588947,2021-01-08T10.06.28.947,82.217,0.033,-0.094,0.993
1610125588957,2021-01-08T10.06.28.957,82.227,0.030,-0.097,0.995
1610125588967,2021-01-08T10.06.28.967,82.237,0.030,-0.100,0.997
1610125588978,2021-01-08T10.06.28.978,82.248,0.030,-0.100,0.994
1610125588987,2021-01-08T10.06.28.987,82.257,0.032,-0.099,0.996
1610125588997,2021-01-08T10.06.28.997,82.267,0.034,-0.100,0.998
1610125589007,2021-01-08T10.06.29.007,82.277,0.034,-0.100,0.996
1610125589017,2021-01-08T10.06.29.017,82.287,0.033,-0.098,0.994
1610125589028,2021-01-08T10.06.29.028,82.298,0.032,-0.098,0.992
1610125589036,2021-01-08T10.06.29.036,82.306,0.031,-0.099,0.997
1610125589047,2021-01-08T10.06.29.047,82.317,0.034,-0.097,0.999
1610125589057,2021-01-08T10.06.29.057,82.327,0.036,-0.096,0.999
1610125589067,2021-01-08T10.06.29.067,82.337,0.033,-0.095,0.997
1610125589076,2021-01-08T10.06.29.076,82.346,0.032,-0.098,0.995
1610125589086,2021-01-08T10.06.29.086,82.356,0.032,-0.098,0.996
1610125589096,2021-01-08T10.06.29.096,82.366,0.033,-0.097,0.999
1610125589107,2021-01-08T10.06.29.107,82.377,0.035,-0.095,0.995
1610125589115,2021-01-08T10.06.29.115,82.385,0.035,-0.096,0.993
1610125589126,2021-01-08T10.06.29.126,82.396,0.031,-0.099,0.996
1610125589136,2021-01-08T10.06.29.136,82.406,0.032,-0.099,0.996
1610125589146,2021-01-08T10.06.29.146,82.416,0.031,-0.097,0.995
1610125589155,2021-01-08T10.06.29.155,82.425,0.032,-0.095,0.998
1610125589165,2021-01-08T10.06.29.165,82.435,0.033,-0.096,0.998
1610125589176,2021-01-08T10.06.29.176,82.446,0.031,-0.096,0.994
1610125589186,2021-01-08T10.06.29.186,82.456,0.032,-0.101,0.993
1610125589195,2021-01-08T10.06.29.195,82.465,0.031,-0.098,0.992
1610125589205,2021-01-08T10.06.29.205,82.475,0.032,-0.095,0.997
1610125589215,2021-01-08T10.06.29.215,82.485,0.034,-0.096,0.998
1610125589225,2021-01-08T10.06.29.225,82.495,0.034,-0.097,0.998
1610125589234,2021-01-08T10.06.29.234,82.504,0.031,-0.098,0.996
1610125589244,2021-01-08T10.06.29.244,82.514,0.032,-0.098,0.994
1610125589255,2021-01-08T10.06.29.255,82.525,0.035,-0.098,0.994
1610125589265,2021-01-08T10.06.29.265,82.535,0.034,-0.099,0.995
1610125589275,2021-01-08T10.06.29.275,82.545,0.031,-0.098,0.995
1610125589284,2021-01-08T10.06.29.284,82.554,0.032,-0.097,0.995
1610125589294,2021-01-08T10.06.29.294,82.564,0.033,-0.101,0.999
1610125589304,2021-01-08T10.06.29.304,82.574,0.032,-0.099,0.997
1610125589315,2021-01-08T10.06.29.315,82.585,0.031,-0.096,0.997
1610125589323,2021-01-08T10.06.29.323,82.593,0.031,-0.094,0.997
1610125589334,2021-01-08T10.06.29.334,82.604,0.034,-0.099,0.994
1610125589344,2021-01-08T10.06.29.344,82.614,0.036,-0.100,0.993
1610125589354,2021-01-08T10.06.29.354,82.624,0.033,-0.096,0.995
1610125589363,2021-01-08T10.06.29.363,82.633,0.033,-0.095,0.997
1610125589373,2021-01-08T10.06.29.373,82.643,0.032,-0.099,0.997
1610125589384,2021-01-08T10.06.29.384,82.654,0.033,-0.097,0.996
1610125589394,2021-01-08T10.06.29.394,82.664,0.032,-0.096,0.989
1610125589403,2021-01-08T10.06.29.403,82.673,0.028,-0.100,0.993
1610125589413,2021-01-08T10.06.29.413,82.683,0.030,-0.101,0.996
1610125589423,2021-01-08T10.06.29.423,82.693,0.032,-0.098,0.997
1610125589433,2021-01-08T10.06.29.433,82.703,0.031,-0.093,0.997
1610125589442,2021-01-08T10.06.29.442,82.712,0.031,-0.097,0.995
1610125589452,2021-01-08T10.06.29.452,82.722,0.032,-0.097,0.997
1610125589463,2021-01-08T10.06.29.463,82.733,0.033,-0.098,0.996
1610125589473,2021-01-08T10.06.29.473,82.743,0.036,-0.096,0.990
1610125589482,2021-01-08T10.06.29.482,82.752,0.033,-0.093,0.991
1610125589492,2021-01-08T10.06.29.492,82.762,0.033,-0.095,0.996
1610125589502,2021-01-08T10.06.29.502,82.772,0.033,-0.102,0.999
1610125589512,2021-01-08T10.06.29.512,82.782,0.034,-0.101,0.994
1610125589521,2021-01-08T10.06.29.521,82.791,0.029,-0.094,0.993
1610125589531,2021-01-08T10.06.29.531,82.801,0.032,-0.099,1.000
1610125589542,2021-01-08T10.06.29.542,82.812,0.034,-0.102,0.999
1610125589552,2021-01-08T10.06.29.552,82.822,0.033,-0.099,0.994
1610125589562,2021-01-08T10.06.29.562,82.832,0.031,-0.095,0.994
1610125589571,2021-01-08T10.06.29.571,82.841,0.031,-0.097,0.993
1610125589581,2021-01-08T10.06.29.581,82.851,0.035,-0.100,0.999
1610125589592,2021-01-08T10.06.29.592,82.862,0.035,-0.097,1.000
1610125589602,2021-01-08T10.06.29.602,82.872,0.032,-0.095,0.996
1610125589611,2021-01-08T10.06.29.611,82.881,0.032,-0.099,0.993
1610125589621,2021-01-08T10.06.29.621,82.891,0.032,-0.100,0.998
1610125589631,2021-01-08T10.06.29.631,82.901,0.031,-0.097,0.994
1610125589641,2021-01-08T10.06.29.641,82.911,0.033,-0.095,0.993
1610125589650,2021-01-08T10.06.29.650,82.920,0.034,-0.097,0.999
1610125589660,2021-01-08T10.06.29.660,82.930,0.035,-0.100,1.001
1610125589671,2021-01-08T10.06.29.671,82.941,0.031,-0.100,0.998
1610125589681,2021-01-08T10.06.29.681,82.951,0.031,-0.098,0.992
1610125589690,2021-01-08T10.06.29.690,82.960,0.030,-0.095,0.993
1610125589700,2021-01-08T10.06.29.700,82.970,0.033,-0.099,0.996
1610125589710,2021-01-08T10.06.29.710,82.980,0.036,-0.098,0.998
1610125589720,2021-01-08T10.06.29.720,82.990,0.032,-0.095,0.995
1610125589729,2021-01-08T10.06.29.729,82.999,0.033,-0.097,0.996
1610125589739,2021-01-08T10.06.29.739,83.009,0.035,-0.099,0.999
1610125589750,2021-01-08T10.06.29.750,83.020,0.033,-0.095,0.997
1610125589760,2021-01-08T10.06.29.760,83.030,0.032,-0.095,0.993
1610125589769,2021-01-08T10.06.29.769,83.039,0.035,-0.098,0.992
1610125589779,2021-01-08T10.06.29.779,83.049,0.034,-0.099,0.995
1610125589789,2021-01-08T10.06.29.789,83.059,0.033,-0.097,0.999
1610125589800,2021-01-08T10.06.29.800,83.070,0.033,-0.096,1.000
1610125589810,2021-01-08T10.06.29.810,83.080,0.034,-0.096,0.995
1610125589819,2021-01-08T10.06.29.819,83.089,0.032,-0.097,0.993
1610125589829,2021-01-08T10.06.29.829,83.099,0.034,-0.100,0.996
1610125589839,2021-01-08T10.06.29.839,83.109,0.033,-0.099,0.996
1610125589849,2021-01-08T10.06.29.849,83.119,0.034,-0.096,0.995
1610125589858,2021-01-08T10.06.29.858,83.128,0.036,-0.096,1.000
1610125589868,2021-01-08T10.06.29.868,83.138,0.036,-0.095,0.998
1610125589879,2021-01-08T10.06.29.879,83.149,0.032,-0.099,0.992
1610125589889,2021-01-08T10.06.29.889,83.159,0.030,-0.099,0.992
1610125589898,2021-01-08T10.06.29.898,83.168,0.033,-0.098,0.995
1610125589908,2021-01-08T10.06.29.908,83.178,0.034,-0.098,0.995
1610125589918,2021-01-08T10.06.29.918,83.188,0.034,-0.100,1.001
1610125589928,2021-01-08T10.06.29.928,83.198,0.033,-0.099,0.998
1610125589937,2021-01-08T10.06.29.937,83.207,0.034,-0.099,0.995
1610125589947,2021-01-08T10.06.29.947,83.217,0.033,-0.098,0.995
1610125589958,2021-01-08T10.06.29.958,83.228,0.035,-0.098,0.995
1610125589968,2021-01-08T10.06.29.968,83.238,0.033,-0.095,0.993
1610125589977,2021-01-08T10.06.29.977,83.247,0.034,-0.097,0.999
1610125589987,2021-01-08T10.06.29.987,83.257,0.032,-0.099,1.000
1610125589997,2021-01-08T10.06.29.997,83.267,0.030,-0.098,0.995
1610125590008,2021-01-08T10.06.30.008,83.278,0.032,-0.096,0.996
1610125590016,2021-01-08T10.06.30.016,83.286,0.033,-0.100,0.995
1610125590027,2021-01-08T10.06.30.027,83.297,0.031,-0.100,0.991
