epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1610813600477,2021-01-16T09.13.20.477,3.535,0.183,-0.183,-0.305
1610813600486,2021-01-16T09.13.20.486,3.544,0.122,-0.244,-0.305
1610813600496,2021-01-16T09.13.20.496,3.554,0.122,-0.183,-0.305
1610813600506,2021-01-16T09.13.20.506,3.564,0.183,-0.183,-0.244
1610813600517,2021-01-16T09.13.20.517,3.575,0.122,-0.244,-0.244
1610813600525,2021-01-16T09.13.20.525,3.583,0.183,-0.244,-0.305
1610813600536,2021-01-16T09.13.20.536,3.594,0.122,-0.122,-0.305
1610813600546,2021-01-16T09.13.20.546,3.604,0.122,-0.061,-0.244
1610813600556,2021-01-16T09.13.20.556,3.614,0.122,-0.305,-0.305
1610813600565,2021-01-16T09.13.20.565,3.623,0.122,-0.183,-0.366
1610813600575,2021-01-16T09.13.20.575,3.633,0.122,-0.183,-0.366
1610813600586,2021-01-16T09.13.20.586,3.644,0.183,-0.183,-0.366
1610813600596,2021-01-16T09.13.20.596,3.654,0.183,-0.244,-0.244
1610813600605,2021-01-16T09.13.20.605,3.663,0.122,-0.183,-0.244
1610813600615,2021-01-16T09.13.20.615,3.673,0.122,-0.183,-0.366
1610813600625,2021-01-16T09.13.20.625,3.683,0.183,-0.244,-0.305
1610813600635,2021-01-16T09.13.20.635,3.693,0.183,-0.244,-0.244
1610813600644,2021-01-16T09.13.20.644,3.702,0.183,-0.122,-0.305
1610813600654,2021-01-16T09.13.20.654,3.712,0.122,-0.183,-0.305
1610813600665,2021-01-16T09.13.20.665,3.723,0.122,-0.183,-0.305
1610813600675,2021-01-16T09.13.20.675,3.733,0.183,-0.183,-0.305
1610813600684,2021-01-16T09.13.20.684,3.742,0.183,-0.244,-0.244
1610813600694,2021-01-16T09.13.20.694,3.752,0.061,-0.122,-0.305
1610813600704,2021-01-16T09.13.20.704,3.762,0.122,-0.183,-0.366
1610813600714,2021-01-16T09.13.20.714,3.772,0.183,-0.244,-0.183
1610813600725,2021-01-16T09.13.20.725,3.783,0.122,-0.183,-0.244
1610813600733,2021-01-16T09.13.20.733,3.791,0.122,-0.244,-0.305
1610813600744,2021-01-16T09.13.20.744,3.802,0.122,-0.122,-0.366
1610813600754,2021-01-16T09.13.20.754,3.812,0.122,-0.244,-0.305
1610813600764,2021-01-16T09.13.20.764,3.822,0.122,-0.183,-0.244
1610813600773,2021-01-16T09.13.20.773,3.831,0.183,-0.061,-0.244
1610813600783,2021-01-16T09.13.20.783,3.841,0.183,-0.183,-0.305
1610813600794,2021-01-16T09.13.20.794,3.852,0.122,-0.122,-0.305
1610813600804,2021-01-16T09.13.20.804,3.862,0.122,-0.061,-0.366
1610813600813,2021-01-16T09.13.20.813,3.871,0.122,-0.183,-0.305
1610813600823,2021-01-16T09.13.20.823,3.881,0.122,-0.244,-0.244
1610813600833,2021-01-16T09.13.20.833,3.891,0.122,-0.305,-0.305
1610813600843,2021-01-16T09.13.20.843,3.901,0.122,-0.183,-0.244
1610813600852,2021-01-16T09.13.20.852,3.910,0.183,-0.183,-0.183
1610813600862,2021-01-16T09.13.20.862,3.920,0.183,-0.183,-0.305
1610813600873,2021-01-16T09.13.20.873,3.931,0.183,-0.183,-0.305
1610813600883,2021-01-16T09.13.20.883,3.941,0.183,-0.122,-0.305
1610813600892,2021-01-16T09.13.20.892,3.950,0.183,-0.183,-0.366
1610813600902,2021-01-16T09.13.20.902,3.960,0.122,-0.183,-0.305
1610813600912,2021-01-16T09.13.20.912,3.970,0.183,-0.183,-0.305
1610813600922,2021-01-16T09.13.20.922,3.980,0.244,-0.183,-0.366
1610813600931,2021-01-16T09.13.20.931,3.989,0.061,-0.122,-0.305
1610813600941,2021-01-16T09.13.20.941,3.999,0.122,-0.122,-0.305
1610813600952,2021-01-16T09.13.20.952,4.010,0.183,-0.061,-0.244
1610813600962,2021-01-16T09.13.20.962,4.020,0.183,-0.183,-0.244
1610813600972,2021-01-16T09.13.20.972,4.030,0.122,-0.183,-0.366
1610813600981,2021-01-16T09.13.20.981,4.039,0.183,-0.183,-0.305
1610813600991,2021-01-16T09.13.20.991,4.049,0.122,-0.366,-0.183
1610813601002,2021-01-16T09.13.21.002,4.060,0.122,-0.183,-0.305
1610813601012,2021-01-16T09.13.21.012,4.070,0.244,-0.183,-0.427
1610813601021,2021-01-16T09.13.21.021,4.079,0.183,-0.183,-0.366
1610813601031,2021-01-16T09.13.21.031,4.089,0.122,-0.122,-0.305
1610813601041,2021-01-16T09.13.21.041,4.099,0.183,-0.183,-0.305
1610813601051,2021-01-16T09.13.21.051,4.109,0.183,-0.244,-0.305
1610813601060,2021-01-16T09.13.21.060,4.118,0.122,-0.122,-0.305
1610813601070,2021-01-16T09.13.21.070,4.128,0.061,-0.122,-0.244
1610813601081,2021-01-16T09.13.21.081,4.139,0.183,-0.061,-0.244
1610813601091,2021-01-16T09.13.21.091,4.149,0.122,-0.183,-0.305
1610813601100,2021-01-16T09.13.21.100,4.158,0.244,-0.244,-0.305
1610813601110,2021-01-16T09.13.21.110,4.168,0.183,-0.183,-0.305
1610813601120,2021-01-16T09.13.21.120,4.178,0.122,-0.122,-0.305
1610813601130,2021-01-16T09.13.21.130,4.188,0.183,-0.122,-0.244
1610813601139,2021-01-16T09.13.21.139,4.197,0.122,-0.122,-0.366
1610813601149,2021-01-16T09.13.21.149,4.207,0.183,-0.122,-0.366
1610813601160,2021-01-16T09.13.21.160,4.218,0.183,-0.122,-0.305
1610813601170,2021-01-16T09.13.21.170,4.228,0.122,-0.244,-0.305
1610813601179,2021-01-16T09.13.21.179,4.237,0.122,-0.183,-0.244
1610813601189,2021-01-16T09.13.21.189,4.247,0.122,-0.244,-0.244
1610813601199,2021-01-16T09.13.21.199,4.257,0.183,-0.244,-0.305
1610813601210,2021-01-16T09.13.21.210,4.268,0.122,-0.244,-0.305
1610813601218,2021-01-16T09.13.21.218,4.276,0.122,-0.244,-0.244
1610813601229,2021-01-16T09.13.21.229,4.287,0.183,-0.244,-0.244
1610813601239,2021-01-16T09.13.21.239,4.297,0.061,-0.183,-0.305
1610813601249,2021-01-16T09.13.21.249,4.307,0.122,-0.183,-0.244
1610813601259,2021-01-16T09.13.21.259,4.317,0.061,-0.244,-0.244
1610813601268,2021-01-16T09.13.21.268,4.326,0.183,-0.183,-0.244
1610813601278,2021-01-16T09.13.21.278,4.336,0.183,-0.122,-0.305
1610813601289,2021-01-16T09.13.21.289,4.347,0.061,-0.122,-0.244
1610813601299,2021-01-16T09.13.21.299,4.357,0.183,-0.244,-0.244
1610813601308,2021-01-16T09.13.21.308,4.366,0.122,-0.244,-0.244
1610813601318,2021-01-16T09.13.21.318,4.376,0.122,-0.122,-0.183
1610813601328,2021-01-16T09.13.21.328,4.386,0.122,-0.244,-0.244
1610813601338,2021-01-16T09.13.21.338,4.396,0.122,-0.244,-0.305
1610813601347,2021-01-16T09.13.21.347,4.405,0.183,-0.183,-0.305
1610813601357,2021-01-16T09.13.21.357,4.415,0.183,-0.183,-0.305
1610813601368,2021-01-16T09.13.21.368,4.426,0.183,-0.122,-0.244
1610813601378,2021-01-16T09.13.21.378,4.436,0.183,-0.122,-0.244
1610813601387,2021-01-16T09.13.21.387,4.445,0.183,-0.183,-0.305
1610813601397,2021-01-16T09.13.21.397,4.455,0.183,-0.244,-0.244
1610813601407,2021-01-16T09.13.21.407,4.465,0.183,-0.183,-0.305
1610813601418,2021-01-16T09.13.21.418,4.476,0.183,-0.122,-0.305
1610813601426,2021-01-16T09.13.21.426,4.484,0.122,-0.122,-0.305
1610813601437,2021-01-16T09.13.21.437,4.495,0.061,-0.122,-0.305
1610813601447,2021-01-16T09.13.21.447,4.505,0.122,-0.122,-0.305
1610813601457,2021-01-16T09.13.21.457,4.515,0.183,-0.183,-0.305
1610813601466,2021-01-16T09.13.21.466,4.524,0.122,-0.244,-0.244
1610813601476,2021-01-16T09.13.21.476,4.534,0.122,-0.122,-0.305
1610813601486,2021-01-16T09.13.21.486,4.544,0.061,-0.122,-0.305
1610813601497,2021-01-16T09.13.21.497,4.555,0.061,-0.183,-0.305
1610813601505,2021-01-16T09.13.21.505,4.563,0.122,-0.244,-0.183
1610813601516,2021-01-16T09.13.21.516,4.574,0.122,-0.244,-0.305
1610813601526,2021-01-16T09.13.21.526,4.584,0.122,-0.244,-0.305
1610813601536,2021-01-16T09.13.21.536,4.594,0.122,-0.122,-0.305
1610813601546,2021-01-16T09.13.21.546,4.604,0.122,-0.061,-0.366
1610813601555,2021-01-16T09.13.21.555,4.613,0.122,-0.183,-0.305
1610813601565,2021-01-16T09.13.21.565,4.623,0.183,-0.244,-0.305
1610813601576,2021-01-16T09.13.21.576,4.634,0.122,-0.183,-0.244
1610813601586,2021-01-16T09.13.21.586,4.644,0.122,-0.183,-0.244
1610813601595,2021-01-16T09.13.21.595,4.653,0.061,-0.183,-0.305
1610813601605,2021-01-16T09.13.21.605,4.663,0.122,-0.183,-0.244
1610813601615,2021-01-16T09.13.21.615,4.673,0.183,-0.244,-0.305
1610813601626,2021-01-16T09.13.21.626,4.684,0.061,-0.061,-0.305
1610813601634,2021-01-16T09.13.21.634,4.692,0.122,-0.122,-0.366
1610813601645,2021-01-16T09.13.21.645,4.703,0.122,-0.183,-0.305
1610813601655,2021-01-16T09.13.21.655,4.713,0.061,-0.183,-0.305
1610813601665,2021-01-16T09.13.21.665,4.723,0.122,-0.244,-0.183
1610813601674,2021-01-16T09.13.21.674,4.732,0.061,-0.183,-0.366
1610813601684,2021-01-16T09.13.21.684,4.742,0.061,-0.183,-0.244
1610813601694,2021-01-16T09.13.21.694,4.752,0.122,-0.183,-0.244
1610813601705,2021-01-16T09.13.21.705,4.763,0.183,-0.183,-0.305
1610813601713,2021-01-16T09.13.21.713,4.771,0.183,-0.183,-0.305
1610813601724,2021-01-16T09.13.21.724,4.782,0.122,-0.122,-0.305
1610813601734,2021-01-16T09.13.21.734,4.792,0.122,-0.183,-0.244
1610813601744,2021-01-16T09.13.21.744,4.802,0.122,-0.244,-0.244
1610813601753,2021-01-16T09.13.21.753,4.811,0.122,-0.244,-0.305
1610813601763,2021-01-16T09.13.21.763,4.821,0.122,-0.305,-0.244
1610813601774,2021-01-16T09.13.21.774,4.832,0.183,-0.183,-0.305
1610813601784,2021-01-16T09.13.21.784,4.842,0.183,-0.183,-0.305
1610813601794,2021-01-16T09.13.21.794,4.852,0.183,-0.305,-0.366
1610813601803,2021-01-16T09.13.21.803,4.861,0.183,-0.183,-0.305
1610813601813,2021-01-16T09.13.21.813,4.871,0.122,-0.122,-0.305
1610813601823,2021-01-16T09.13.21.823,4.881,0.122,-0.183,-0.305
1610813601834,2021-01-16T09.13.21.834,4.892,0.183,-0.122,-0.244
1610813601842,2021-01-16T09.13.21.842,4.900,0.061,-0.183,-0.244
1610813601853,2021-01-16T09.13.21.853,4.911,0.122,-0.183,-0.244
1610813601863,2021-01-16T09.13.21.863,4.921,0.183,-0.183,-0.305
1610813601873,2021-01-16T09.13.21.873,4.931,0.061,-0.244,-0.305
1610813601882,2021-01-16T09.13.21.882,4.940,0.122,-0.183,-0.244
1610813601892,2021-01-16T09.13.21.892,4.950,0.183,-0.122,-0.244
1610813601902,2021-01-16T09.13.21.902,4.960,0.122,-0.183,-0.183
1610813601913,2021-01-16T09.13.21.913,4.971,0.122,-0.183,-0.305
1610813601921,2021-01-16T09.13.21.921,4.979,0.183,-0.183,-0.366
1610813601932,2021-01-16T09.13.21.932,4.990,0.122,-0.122,-0.305
1610813601942,2021-01-16T09.13.21.942,5.000,0.122,-0.183,-0.244
1610813601952,2021-01-16T09.13.21.952,5.010,0.183,-0.183,-0.305
1610813601961,2021-01-16T09.13.21.961,5.019,0.061,-0.122,-0.305
1610813601971,2021-01-16T09.13.21.971,5.029,0.183,-0.183,-0.366
1610813601982,2021-01-16T09.13.21.982,5.040,0.061,-0.183,-0.305
1610813601992,2021-01-16T09.13.21.992,5.050,0.122,-0.305,-0.244
1610813602001,2021-01-16T09.13.22.001,5.059,0.183,-0.244,-0.305
1610813602011,2021-01-16T09.13.22.011,5.069,0.061,-0.122,-0.366
1610813602021,2021-01-16T09.13.22.021,5.079,0.122,-0.183,-0.305
1610813602031,2021-01-16T09.13.22.031,5.089,0.122,-0.244,-0.305
1610813602040,2021-01-16T09.13.22.040,5.098,0.183,-0.122,-0.244
1610813602050,2021-01-16T09.13.22.050,5.108,0.183,-0.122,-0.244
1610813602061,2021-01-16T09.13.22.061,5.119,0.061,-0.122,-0.305
1610813602071,2021-01-16T09.13.22.071,5.129,0.122,-0.244,-0.244
1610813602081,2021-01-16T09.13.22.081,5.139,0.122,-0.244,-0.305
1610813602090,2021-01-16T09.13.22.090,5.148,0.061,-0.122,-0.244
1610813602100,2021-01-16T09.13.22.100,5.158,0.183,-0.244,-0.305
1610813602110,2021-01-16T09.13.22.110,5.168,0.122,-0.244,-0.305
1610813602121,2021-01-16T09.13.22.121,5.179,0.183,-0.122,-0.305
1610813602129,2021-01-16T09.13.22.129,5.187,0.122,-0.122,-0.305
1610813602140,2021-01-16T09.13.22.140,5.198,0.122,-0.183,-0.244
1610813602150,2021-01-16T09.13.22.150,5.208,0.183,-0.183,-0.244
1610813602160,2021-01-16T09.13.22.160,5.218,0.122,-0.122,-0.305
1610813602169,2021-01-16T09.13.22.169,5.227,0.122,-0.122,-0.244
1610813602179,2021-01-16T09.13.22.179,5.237,0.183,-0.244,-0.305
1610813602190,2021-01-16T09.13.22.190,5.248,0.183,-0.183,-0.244
1610813602200,2021-01-16T09.13.22.200,5.258,0.122,-0.183,-0.244
1610813602209,2021-01-16T09.13.22.209,5.267,0.122,-0.183,-0.244
1610813602219,2021-01-16T09.13.22.219,5.277,0.122,-0.122,-0.366
1610813602229,2021-01-16T09.13.22.229,5.287,0.183,-0.183,-0.366
1610813602239,2021-01-16T09.13.22.239,5.297,0.183,-0.183,-0.305
1610813602248,2021-01-16T09.13.22.248,5.306,0.122,-0.122,-0.305
1610813602258,2021-01-16T09.13.22.258,5.316,0.183,-0.183,-0.305
1610813602269,2021-01-16T09.13.22.269,5.327,0.183,-0.244,-0.305
1610813602279,2021-01-16T09.13.22.279,5.337,0.183,-0.366,-0.305
1610813602288,2021-01-16T09.13.22.288,5.346,0.061,-0.183,-0.366
1610813602298,2021-01-16T09.13.22.298,5.356,0.122,-0.244,-0.305
1610813602308,2021-01-16T09.13.22.308,5.366,0.183,-0.305,-0.305
1610813602318,2021-01-16T09.13.22.318,5.376,0.061,-0.183,-0.305
1610813602329,2021-01-16T09.13.22.329,5.387,0.061,-0.244,-0.305
1610813602337,2021-01-16T09.13.22.337,5.395,0.061,-0.244,-0.183
1610813602348,2021-01-16T09.13.22.348,5.406,0.061,-0.122,-0.305
1610813602358,2021-01-16T09.13.22.358,5.416,0.061,-0.122,-0.305
1610813602368,2021-01-16T09.13.22.368,5.426,0.183,-0.183,-0.305
1610813602377,2021-01-16T09.13.22.377,5.435,0.183,-0.244,-0.305
1610813602387,2021-01-16T09.13.22.387,5.445,0.183,-0.183,-0.366
1610813602398,2021-01-16T09.13.22.398,5.456,0.122,-0.183,-0.366
1610813602408,2021-01-16T09.13.22.408,5.466,0.183,-0.244,-0.305
1610813602417,2021-01-16T09.13.22.417,5.475,0.122,-0.183,-0.244
1610813602427,2021-01-16T09.13.22.427,5.485,0.122,-0.183,-0.305
1610813602437,2021-01-16T09.13.22.437,5.495,0.244,-0.183,-0.305
1610813602447,2021-01-16T09.13.22.447,5.505,0.061,-0.183,-0.244
1610813602456,2021-01-16T09.13.22.456,5.514,0.061,-0.122,-0.305
1610813602466,2021-01-16T09.13.22.466,5.524,0.122,-0.183,-0.366
1610813602477,2021-01-16T09.13.22.477,5.535,0.122,-0.244,-0.305
1610813602487,2021-01-16T09.13.22.487,5.545,0.122,-0.244,-0.305
1610813602496,2021-01-16T09.13.22.496,5.554,0.122,-0.244,-0.366
1610813602506,2021-01-16T09.13.22.506,5.564,0.183,-0.183,-0.305
1610813602516,2021-01-16T09.13.22.516,5.574,0.244,-0.305,-0.305
1610813602526,2021-01-16T09.13.22.526,5.584,0.183,-0.183,-0.305
1610813602535,2021-01-16T09.13.22.535,5.593,0.122,-0.183,-0.366
1610813602545,2021-01-16T09.13.22.545,5.603,0.183,-0.244,-0.244
1610813602556,2021-01-16T09.13.22.556,5.614,0.061,-0.244,-0.244
1610813602566,2021-01-16T09.13.22.566,5.624,0.183,-0.183,-0.305
1610813602575,2021-01-16T09.13.22.575,5.633,0.122,-0.122,-0.305
1610813602585,2021-01-16T09.13.22.585,5.643,0.061,-0.122,-0.305
1610813602595,2021-01-16T09.13.22.595,5.653,0.122,-0.305,-0.244
1610813602606,2021-01-16T09.13.22.606,5.664,0.061,-0.244,-0.305
1610813602616,2021-01-16T09.13.22.616,5.674,0.183,-0.244,-0.244
1610813602625,2021-01-16T09.13.22.625,5.683,0.122,-0.183,-0.305
1610813602635,2021-01-16T09.13.22.635,5.693,0.122,-0.122,-0.305
1610813602645,2021-01-16T09.13.22.645,5.703,0.244,-0.183,-0.305
1610813602655,2021-01-16T09.13.22.655,5.713,0.122,-0.183,-0.305
1610813602664,2021-01-16T09.13.22.664,5.722,0.183,-0.122,-0.244
1610813602674,2021-01-16T09.13.22.674,5.732,0.122,-0.122,-0.244
1610813602685,2021-01-16T09.13.22.685,5.743,0.122,-0.183,-0.244
1610813602695,2021-01-16T09.13.22.695,5.753,0.183,-0.183,-0.305
1610813602704,2021-01-16T09.13.22.704,5.762,0.122,-0.122,-0.305
1610813602714,2021-01-16T09.13.22.714,5.772,0.061,-0.183,-0.305
1610813602724,2021-01-16T09.13.22.724,5.782,0.122,-0.183,-0.366
1610813602734,2021-01-16T09.13.22.734,5.792,0.061,-0.122,-0.305
1610813602743,2021-01-16T09.13.22.743,5.801,0.061,-0.122,-0.305
1610813602753,2021-01-16T09.13.22.753,5.811,0.183,-0.122,-0.366
1610813602764,2021-01-16T09.13.22.764,5.822,0.122,-0.122,-0.305
1610813602774,2021-01-16T09.13.22.774,5.832,0.183,-0.183,-0.305
1610813602783,2021-01-16T09.13.22.783,5.841,0.183,-0.183,-0.305
1610813602793,2021-01-16T09.13.22.793,5.851,0.122,-0.244,-0.305
1610813602803,2021-01-16T09.13.22.803,5.861,0.183,-0.244,-0.244
1610813602814,2021-01-16T09.13.22.814,5.872,0.122,-0.183,-0.305
1610813602822,2021-01-16T09.13.22.822,5.880,0.122,-0.183,-0.244
1610813602833,2021-01-16T09.13.22.833,5.891,0.122,-0.122,-0.244
1610813602843,2021-01-16T09.13.22.843,5.901,0.183,-0.122,-0.305
1610813602853,2021-01-16T09.13.22.853,5.911,0.183,-0.183,-0.244
1610813602862,2021-01-16T09.13.22.862,5.920,0.122,-0.061,-0.305
1610813602872,2021-01-16T09.13.22.872,5.930,0.122,-0.122,-0.366
1610813602882,2021-01-16T09.13.22.882,5.940,0.122,-0.305,-0.305
1610813602893,2021-01-16T09.13.22.893,5.951,0.183,-0.183,-0.244
1610813602903,2021-01-16T09.13.22.903,5.961,0.183,-0.122,-0.244
1610813602912,2021-01-16T09.13.22.912,5.970,0.244,-0.122,-0.244
1610813602922,2021-01-16T09.13.22.922,5.980,0.122,-0.244,-0.244
1610813602932,2021-01-16T09.13.22.932,5.990,0.061,-0.244,-0.244
1610813602942,2021-01-16T09.13.22.942,6.000,0.183,-0.122,-0.366
1610813602951,2021-01-16T09.13.22.951,6.009,0.061,-0.183,-0.427
1610813602961,2021-01-16T09.13.22.961,6.019,0.122,-0.183,-0.305
1610813602972,2021-01-16T09.13.22.972,6.030,0.183,-0.122,-0.244
1610813602982,2021-01-16T09.13.22.982,6.040,0.122,-0.183,-0.305
1610813602991,2021-01-16T09.13.22.991,6.049,0.122,-0.122,-0.305
1610813603001,2021-01-16T09.13.23.001,6.059,0.061,-0.183,-0.305
1610813603011,2021-01-16T09.13.23.011,6.069,0.061,-0.183,-0.244
1610813603022,2021-01-16T09.13.23.022,6.080,0.061,-0.183,-0.244
1610813603030,2021-01-16T09.13.23.030,6.088,0.122,-0.183,-0.366
1610813603041,2021-01-16T09.13.23.041,6.099,0.122,-0.183,-0.305
1610813603051,2021-01-16T09.13.23.051,6.109,0.183,-0.183,-0.244
1610813603061,2021-01-16T09.13.23.061,6.119,0.183,-0.183,-0.244
1610813603070,2021-01-16T09.13.23.070,6.128,0.122,-0.244,-0.183
1610813603080,2021-01-16T09.13.23.080,6.138,0.183,-0.244,-0.183
1610813603090,2021-01-16T09.13.23.090,6.148,0.183,-0.183,-0.305
1610813603101,2021-01-16T09.13.23.101,6.159,0.122,-0.122,-0.305
1610813603109,2021-01-16T09.13.23.109,6.167,0.244,-0.183,-0.244
1610813603120,2021-01-16T09.13.23.120,6.178,0.183,-0.183,-0.305
1610813603130,2021-01-16T09.13.23.130,6.188,0.183,-0.183,-0.366
1610813603140,2021-01-16T09.13.23.140,6.198,0.061,-0.122,-0.305
1610813603149,2021-01-16T09.13.23.149,6.207,0.061,-0.122,-0.305
1610813603159,2021-01-16T09.13.23.159,6.217,0.183,-0.183,-0.366
1610813603170,2021-01-16T09.13.23.170,6.228,0.244,-0.244,-0.305
1610813603180,2021-01-16T09.13.23.180,6.238,0.122,-0.122,-0.244
1610813603190,2021-01-16T09.13.23.190,6.248,0.000,-0.183,-0.305
1610813603199,2021-01-16T09.13.23.199,6.257,0.061,-0.183,-0.366
1610813603209,2021-01-16T09.13.23.209,6.267,0.244,-0.244,-0.305
1610813603219,2021-01-16T09.13.23.219,6.277,0.244,-0.183,-0.305
1610813603230,2021-01-16T09.13.23.230,6.288,0.122,-0.244,-0.305
1610813603238,2021-01-16T09.13.23.238,6.296,0.122,-0.183,-0.244
1610813603249,2021-01-16T09.13.23.249,6.307,0.122,-0.183,-0.366
1610813603259,2021-01-16T09.13.23.259,6.317,0.183,-0.183,-0.305
1610813603269,2021-01-16T09.13.23.269,6.327,0.183,-0.183,-0.244
1610813603278,2021-01-16T09.13.23.278,6.336,0.183,-0.122,-0.305
1610813603288,2021-01-16T09.13.23.288,6.346,0.122,-0.183,-0.305
1610813603298,2021-01-16T09.13.23.298,6.356,0.061,-0.183,-0.244
1610813603309,2021-01-16T09.13.23.309,6.367,0.183,-0.244,-0.244
1610813603317,2021-01-16T09.13.23.317,6.375,0.122,-0.305,-0.244
1610813603328,2021-01-16T09.13.23.328,6.386,0.122,-0.183,-0.244
1610813603338,2021-01-16T09.13.23.338,6.396,0.122,-0.183,-0.305
1610813603348,2021-01-16T09.13.23.348,6.406,0.183,-0.183,-0.305
1610813603357,2021-01-16T09.13.23.357,6.415,0.183,-0.122,-0.244
1610813603367,2021-01-16T09.13.23.367,6.425,0.183,-0.244,-0.244
1610813603378,2021-01-16T09.13.23.378,6.436,0.183,-0.183,-0.305
1610813603388,2021-01-16T09.13.23.388,6.446,0.244,-0.183,-0.305
1610813603398,2021-01-16T09.13.23.398,6.456,0.183,-0.244,-0.244
1610813603407,2021-01-16T09.13.23.407,6.465,0.122,-0.061,-0.305
1610813603417,2021-01-16T09.13.23.417,6.475,0.183,-0.183,-0.427
1610813603427,2021-01-16T09.13.23.427,6.485,0.183,-0.244,-0.244
1610813603438,2021-01-16T09.13.23.438,6.496,0.122,-0.183,-0.244
1610813603446,2021-01-16T09.13.23.446,6.504,0.122,-0.183,-0.305
1610813603457,2021-01-16T09.13.23.457,6.515,0.061,-0.183,-0.305
1610813603467,2021-01-16T09.13.23.467,6.525,0.122,-0.183,-0.244
1610813603477,2021-01-16T09.13.23.477,6.535,0.122,-0.183,-0.305
1610813603486,2021-01-16T09.13.23.486,6.544,0.183,-0.183,-0.366
1610813603496,2021-01-16T09.13.23.496,6.554,0.122,-0.244,-0.366
1610813603506,2021-01-16T09.13.23.506,6.564,0.122,-0.122,-0.244
1610813603517,2021-01-16T09.13.23.517,6.575,0.183,-0.061,-0.244
1610813603525,2021-01-16T09.13.23.525,6.583,0.122,-0.122,-0.305
1610813603536,2021-01-16T09.13.23.536,6.594,0.000,-0.183,-0.366
1610813603546,2021-01-16T09.13.23.546,6.604,0.122,-0.183,-0.366
1610813603556,2021-01-16T09.13.23.556,6.614,0.122,-0.122,-0.244
1610813603565,2021-01-16T09.13.23.565,6.623,0.183,-0.122,-0.305
1610813603575,2021-01-16T09.13.23.575,6.633,0.122,-0.244,-0.305
1610813603586,2021-01-16T09.13.23.586,6.644,0.061,-0.122,-0.305
1610813603596,2021-01-16T09.13.23.596,6.654,0.122,-0.122,-0.244
1610813603605,2021-01-16T09.13.23.605,6.663,0.183,-0.183,-0.244
1610813603615,2021-01-16T09.13.23.615,6.673,0.183,-0.183,-0.305
1610813603625,2021-01-16T09.13.23.625,6.683,0.183,-0.183,-0.366
1610813603635,2021-01-16T09.13.23.635,6.693,0.244,-0.183,-0.305
1610813603644,2021-01-16T09.13.23.644,6.702,0.183,-0.183,-0.305
1610813603654,2021-01-16T09.13.23.654,6.712,0.183,-0.183,-0.305
1610813603665,2021-01-16T09.13.23.665,6.723,0.183,-0.183,-0.183
1610813603675,2021-01-16T09.13.23.675,6.733,0.183,-0.122,-0.244
1610813603685,2021-01-16T09.13.23.685,6.743,0.183,-0.244,-0.366
1610813603694,2021-01-16T09.13.23.694,6.752,0.122,-0.244,-0.305
1610813603704,2021-01-16T09.13.23.704,6.762,0.122,-0.183,-0.183
1610813603714,2021-01-16T09.13.23.714,6.772,0.122,-0.061,-0.244
1610813603725,2021-01-16T09.13.23.725,6.783,0.122,-0.244,-0.305
1610813603733,2021-01-16T09.13.23.733,6.791,0.183,-0.244,-0.305
1610813603744,2021-01-16T09.13.23.744,6.802,0.122,-0.122,-0.305
1610813603754,2021-01-16T09.13.23.754,6.812,0.122,-0.122,-0.305
1610813603764,2021-01-16T09.13.23.764,6.822,0.122,-0.244,-0.305
1610813603773,2021-01-16T09.13.23.773,6.831,0.183,-0.305,-0.244
1610813603783,2021-01-16T09.13.23.783,6.841,0.183,-0.122,-0.244
1610813603794,2021-01-16T09.13.23.794,6.852,0.183,-0.183,-0.244
1610813603804,2021-01-16T09.13.23.804,6.862,0.183,-0.305,-0.305
1610813603813,2021-01-16T09.13.23.813,6.871,0.183,-0.244,-0.305
1610813603823,2021-01-16T09.13.23.823,6.881,0.122,-0.183,-0.244
1610813603833,2021-01-16T09.13.23.833,6.891,0.061,-0.122,-0.305
1610813603843,2021-01-16T09.13.23.843,6.901,0.183,-0.305,-0.305
1610813603852,2021-01-16T09.13.23.852,6.910,0.183,-0.244,-0.244
1610813603862,2021-01-16T09.13.23.862,6.920,0.122,-0.244,-0.244
1610813603873,2021-01-16T09.13.23.873,6.931,0.122,-0.122,-0.305
1610813603883,2021-01-16T09.13.23.883,6.941,0.122,-0.122,-0.305
