epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610049359505,2021-01-07T12.55.59.505,13.034,0.004,-0.006,0.998
1610049359506,2021-01-07T12.55.59.506,13.035,0.006,-0.011,0.996
1610049359506,2021-01-07T12.55.59.506,13.035,0.002,-0.002,1.002
1610049359509,2021-01-07T12.55.59.509,13.038,0.004,-0.006,1.000
1610049359509,2021-01-07T12.55.59.509,13.038,0.002,-0.009,1.003
1610049359511,2021-01-07T12.55.59.511,13.040,0.002,-0.007,0.993
1610049359512,2021-01-07T12.55.59.512,13.041,0.002,-0.008,1.000
1610049359514,2021-01-07T12.55.59.514,13.043,0.005,-0.006,0.999
1610049359515,2021-01-07T12.55.59.515,13.044,0.001,-0.002,0.999
1610049359515,2021-01-07T12.55.59.515,13.044,-0.001,-0.007,1.000
1610049359517,2021-01-07T12.55.59.517,13.046,0.000,-0.006,1.002
1610049359518,2021-01-07T12.55.59.518,13.047,0.007,-0.003,1.007
1610049359520,2021-01-07T12.55.59.520,13.049,-0.001,-0.004,1.001
1610049359521,2021-01-07T12.55.59.521,13.050,0.005,-0.003,0.998
1610049359522,2021-01-07T12.55.59.522,13.051,0.006,-0.006,1.002
1610049359522,2021-01-07T12.55.59.522,13.051,0.004,0.000,1.001
1610049359524,2021-01-07T12.55.59.524,13.053,-0.002,-0.003,1.008
1610049359525,2021-01-07T12.55.59.525,13.054,0.002,-0.009,1.005
1610049359527,2021-01-07T12.55.59.527,13.056,0.011,-0.007,1.000
1610049359528,2021-01-07T12.55.59.528,13.057,0.005,-0.007,0.994
1610049359530,2021-01-07T12.55.59.530,13.059,0.003,-0.006,0.996
1610049359531,2021-01-07T12.55.59.531,13.060,0.009,-0.006,1.000
1610049359531,2021-01-07T12.55.59.531,13.060,0.008,-0.004,0.998
1610049359533,2021-01-07T12.55.59.533,13.062,0.005,-0.002,0.999
1610049359534,2021-01-07T12.55.59.534,13.063,0.008,-0.004,0.995
1610049359536,2021-01-07T12.55.59.536,13.065,0.002,-0.004,0.995
1610049359537,2021-01-07T12.55.59.537,13.066,0.002,-0.010,0.995
1610049359539,2021-01-07T12.55.59.539,13.068,0.001,-0.006,1.005
1610049359540,2021-01-07T12.55.59.540,13.069,0.006,-0.007,1.002
1610049359540,2021-01-07T12.55.59.540,13.069,0.009,-0.006,1.003
1610049359542,2021-01-07T12.55.59.542,13.071,0.005,0.000,0.996
1610049359543,2021-01-07T12.55.59.543,13.072,0.007,-0.005,1.001
1610049359544,2021-01-07T12.55.59.544,13.073,0.004,-0.005,1.000
1610049359546,2021-01-07T12.55.59.546,13.075,0.001,-0.005,1.000
1610049359547,2021-01-07T12.55.59.547,13.076,0.005,-0.006,0.993
1610049359549,2021-01-07T12.55.59.549,13.078,0.003,-0.006,0.996
1610049359549,2021-01-07T12.55.59.549,13.078,0.001,-0.002,1.002
1610049359550,2021-01-07T12.55.59.550,13.079,-0.001,-0.005,1.009
1610049359552,2021-01-07T12.55.59.552,13.081,0.002,-0.005,1.001
1610049359553,2021-01-07T12.55.59.553,13.082,0.008,-0.008,1.002
1610049359555,2021-01-07T12.55.59.555,13.084,0.000,-0.010,1.001
1610049359556,2021-01-07T12.55.59.556,13.085,0.003,-0.006,1.003
1610049359558,2021-01-07T12.55.59.558,13.087,0.002,-0.004,1.002
1610049359558,2021-01-07T12.55.59.558,13.087,0.003,-0.009,1.002
1610049359559,2021-01-07T12.55.59.559,13.088,0.004,-0.006,0.999
1610049359561,2021-01-07T12.55.59.561,13.090,0.004,-0.007,0.995
1610049359562,2021-01-07T12.55.59.562,13.091,-0.003,-0.006,0.994
1610049359563,2021-01-07T12.55.59.563,13.092,0.001,-0.006,0.993
1610049359565,2021-01-07T12.55.59.565,13.094,0.003,-0.004,0.996
1610049359566,2021-01-07T12.55.59.566,13.095,0.006,-0.002,1.000
1610049359566,2021-01-07T12.55.59.566,13.095,0.006,-0.009,0.999
1610049359568,2021-01-07T12.55.59.568,13.097,0.003,-0.009,1.004
1610049359569,2021-01-07T12.55.59.569,13.098,0.006,-0.007,0.998
1610049359571,2021-01-07T12.55.59.571,13.100,-0.004,-0.006,0.994
1610049359572,2021-01-07T12.55.59.572,13.101,0.006,-0.001,1.002
1610049359574,2021-01-07T12.55.59.574,13.103,0.007,-0.000,1.000
1610049359575,2021-01-07T12.55.59.575,13.104,0.010,-0.004,1.001
1610049359575,2021-01-07T12.55.59.575,13.104,-0.005,-0.006,1.000
1610049359577,2021-01-07T12.55.59.577,13.106,-0.003,-0.006,0.993
1610049359578,2021-01-07T12.55.59.578,13.107,0.003,-0.001,0.997
1610049359580,2021-01-07T12.55.59.580,13.109,0.001,-0.006,1.007
1610049359581,2021-01-07T12.55.59.581,13.110,0.003,-0.004,1.002
1610049359583,2021-01-07T12.55.59.583,13.112,-0.004,-0.002,1.000
1610049359583,2021-01-07T12.55.59.583,13.112,0.003,-0.003,0.992
1610049359584,2021-01-07T12.55.59.584,13.113,0.002,-0.002,0.996
1610049359585,2021-01-07T12.55.59.585,13.114,0.005,0.001,0.998
1610049359587,2021-01-07T12.55.59.587,13.116,0.007,-0.009,1.008
1610049359588,2021-01-07T12.55.59.588,13.117,0.000,-0.007,0.998
1610049359590,2021-01-07T12.55.59.590,13.119,0.003,-0.005,0.999
1610049359591,2021-01-07T12.55.59.591,13.120,-0.000,-0.001,0.999
1610049359591,2021-01-07T12.55.59.591,13.120,0.001,-0.000,1.003
1610049359593,2021-01-07T12.55.59.593,13.122,0.002,-0.004,1.001
1610049359594,2021-01-07T12.55.59.594,13.123,-0.002,-0.003,1.004
1610049359596,2021-01-07T12.55.59.596,13.125,0.003,-0.001,1.003
1610049359597,2021-01-07T12.55.59.597,13.126,0.006,0.001,1.000
1610049359599,2021-01-07T12.55.59.599,13.128,0.004,-0.004,1.000
1610049359600,2021-01-07T12.55.59.600,13.129,0.003,-0.004,0.997
1610049359600,2021-01-07T12.55.59.600,13.129,0.001,-0.006,1.002
1610049359602,2021-01-07T12.55.59.602,13.131,0.007,-0.001,1.000
1610049359603,2021-01-07T12.55.59.603,13.132,0.003,-0.004,0.999
1610049359605,2021-01-07T12.55.59.605,13.134,-0.001,-0.006,0.995
1610049359606,2021-01-07T12.55.59.606,13.135,0.005,-0.008,1.000
1610049359607,2021-01-07T12.55.59.607,13.136,-0.004,-0.002,1.003
1610049359609,2021-01-07T12.55.59.609,13.138,0.006,0.000,1.004
1610049359609,2021-01-07T12.55.59.609,13.138,0.001,-0.005,0.999
1610049359610,2021-01-07T12.55.59.610,13.139,0.004,-0.008,1.005
1610049359612,2021-01-07T12.55.59.612,13.141,0.005,-0.009,1.006
1610049359613,2021-01-07T12.55.59.613,13.142,-0.000,-0.009,0.999
1610049359615,2021-01-07T12.55.59.615,13.144,0.006,-0.003,0.995
1610049359616,2021-01-07T12.55.59.616,13.145,0.003,-0.004,1.003
1610049359618,2021-01-07T12.55.59.618,13.147,0.005,-0.004,0.999
1610049359618,2021-01-07T12.55.59.618,13.147,-0.002,-0.005,1.002
1610049359619,2021-01-07T12.55.59.619,13.148,0.003,-0.009,0.999
1610049359621,2021-01-07T12.55.59.621,13.150,0.008,-0.005,0.996
1610049359622,2021-01-07T12.55.59.622,13.151,0.009,-0.003,1.007
1610049359624,2021-01-07T12.55.59.624,13.153,0.005,-0.005,1.005
1610049359625,2021-01-07T12.55.59.625,13.154,0.004,-0.005,1.005
1610049359626,2021-01-07T12.55.59.626,13.155,0.003,-0.003,0.999
1610049359626,2021-01-07T12.55.59.626,13.155,0.003,-0.003,0.998
1610049359628,2021-01-07T12.55.59.628,13.157,0.007,-0.002,1.000
1610049359629,2021-01-07T12.55.59.629,13.158,0.010,-0.008,1.002
1610049359631,2021-01-07T12.55.59.631,13.160,0.008,-0.007,1.001
1610049359632,2021-01-07T12.55.59.632,13.161,0.001,-0.009,1.005
1610049359634,2021-01-07T12.55.59.634,13.163,0.002,-0.004,0.999
1610049359634,2021-01-07T12.55.59.634,13.163,0.000,-0.010,0.998
1610049359635,2021-01-07T12.55.59.635,13.164,-0.002,-0.006,0.999
1610049359637,2021-01-07T12.55.59.637,13.166,0.002,-0.002,0.995
1610049359638,2021-01-07T12.55.59.638,13.167,0.006,0.004,0.998
1610049359640,2021-01-07T12.55.59.640,13.169,0.001,-0.003,0.998
1610049359641,2021-01-07T12.55.59.641,13.170,0.008,-0.001,0.999
1610049359643,2021-01-07T12.55.59.643,13.172,0.004,-0.002,0.998
1610049359643,2021-01-07T12.55.59.643,13.172,0.003,-0.004,0.996
1610049359644,2021-01-07T12.55.59.644,13.173,0.010,-0.010,0.997
1610049359646,2021-01-07T12.55.59.646,13.175,0.000,-0.000,1.003
1610049359647,2021-01-07T12.55.59.647,13.176,0.007,-0.007,1.000
1610049359648,2021-01-07T12.55.59.648,13.177,0.011,-0.008,1.001
1610049359650,2021-01-07T12.55.59.650,13.179,0.006,-0.005,1.005
1610049359651,2021-01-07T12.55.59.651,13.180,0.002,-0.007,1.004
1610049359653,2021-01-07T12.55.59.653,13.182,0.002,-0.001,1.005
1610049359653,2021-01-07T12.55.59.653,13.182,0.002,-0.002,0.994
1610049359654,2021-01-07T12.55.59.654,13.183,-0.000,-0.003,1.000
1610049359656,2021-01-07T12.55.59.656,13.185,0.008,-0.006,0.998
1610049359657,2021-01-07T12.55.59.657,13.186,0.000,0.001,0.998
1610049359659,2021-01-07T12.55.59.659,13.188,0.002,0.000,0.996
1610049359660,2021-01-07T12.55.59.660,13.189,0.000,-0.005,0.999
1610049359660,2021-01-07T12.55.59.660,13.189,0.005,0.000,0.999
1610049359662,2021-01-07T12.55.59.662,13.191,0.006,-0.004,1.001
1610049359663,2021-01-07T12.55.59.663,13.192,0.001,-0.008,1.001
1610049359665,2021-01-07T12.55.59.665,13.194,0.006,-0.008,0.999
1610049359666,2021-01-07T12.55.59.666,13.195,0.001,-0.002,0.997
1610049359667,2021-01-07T12.55.59.667,13.196,0.002,-0.005,0.994
1610049359669,2021-01-07T12.55.59.669,13.198,0.008,-0.006,0.995
1610049359669,2021-01-07T12.55.59.669,13.198,0.002,-0.006,1.007
1610049359670,2021-01-07T12.55.59.670,13.199,0.003,-0.005,1.005
1610049359672,2021-01-07T12.55.59.672,13.201,0.002,-0.004,0.998
1610049359673,2021-01-07T12.55.59.673,13.202,0.004,-0.007,0.995
1610049359675,2021-01-07T12.55.59.675,13.204,0.008,-0.008,1.001
1610049359676,2021-01-07T12.55.59.676,13.205,0.002,-0.006,0.995
1610049359678,2021-01-07T12.55.59.678,13.207,-0.001,-0.003,0.999
1610049359678,2021-01-07T12.55.59.678,13.207,0.003,-0.000,0.999
1610049359679,2021-01-07T12.55.59.679,13.208,0.004,-0.005,1.003
1610049359681,2021-01-07T12.55.59.681,13.210,0.003,0.001,1.002
1610049359682,2021-01-07T12.55.59.682,13.211,-0.003,-0.005,0.999
1610049359684,2021-01-07T12.55.59.684,13.213,0.005,-0.006,0.995
1610049359685,2021-01-07T12.55.59.685,13.214,0.003,-0.003,0.999
1610049359687,2021-01-07T12.55.59.687,13.216,0.003,-0.007,0.998
1610049359687,2021-01-07T12.55.59.687,13.216,-0.006,-0.004,0.997
1610049359688,2021-01-07T12.55.59.688,13.217,0.000,-0.002,1.007
1610049359689,2021-01-07T12.55.59.689,13.218,0.005,-0.005,1.000
1610049359691,2021-01-07T12.55.59.691,13.220,-0.002,-0.007,1.000
1610049359692,2021-01-07T12.55.59.692,13.221,0.002,-0.002,0.999
1610049359694,2021-01-07T12.55.59.694,13.223,0.009,-0.006,1.000
1610049359694,2021-01-07T12.55.59.694,13.223,0.002,-0.005,1.000
1610049359695,2021-01-07T12.55.59.695,13.224,0.000,-0.011,1.002
1610049359697,2021-01-07T12.55.59.697,13.226,-0.001,-0.003,0.995
1610049359698,2021-01-07T12.55.59.698,13.227,0.002,-0.002,1.000
1610049359700,2021-01-07T12.55.59.700,13.229,-0.000,0.003,0.996
1610049359701,2021-01-07T12.55.59.701,13.230,-0.003,-0.002,1.000
1610049359703,2021-01-07T12.55.59.703,13.232,0.001,-0.001,0.997
1610049359703,2021-01-07T12.55.59.703,13.232,0.003,-0.004,0.990
1610049359704,2021-01-07T12.55.59.704,13.233,0.000,-0.005,1.001
1610049359706,2021-01-07T12.55.59.706,13.235,0.000,-0.004,0.995
1610049359707,2021-01-07T12.55.59.707,13.236,0.006,-0.010,1.001
1610049359709,2021-01-07T12.55.59.709,13.238,0.004,-0.010,0.995
1610049359710,2021-01-07T12.55.59.710,13.239,-0.002,-0.009,0.997
1610049359711,2021-01-07T12.55.59.711,13.240,0.003,0.000,1.001
1610049359711,2021-01-07T12.55.59.711,13.240,0.007,-0.004,1.005
1610049359713,2021-01-07T12.55.59.713,13.242,0.005,0.000,0.998
1610049359714,2021-01-07T12.55.59.714,13.243,0.004,-0.005,0.998
1610049359716,2021-01-07T12.55.59.716,13.245,0.002,-0.003,1.004
1610049359717,2021-01-07T12.55.59.717,13.246,0.005,-0.007,0.996
1610049359719,2021-01-07T12.55.59.719,13.248,0.011,-0.004,1.001
1610049359720,2021-01-07T12.55.59.720,13.249,0.001,0.000,1.000
1610049359720,2021-01-07T12.55.59.720,13.249,0.006,-0.007,1.006
1610049359722,2021-01-07T12.55.59.722,13.251,-0.005,-0.004,1.002
1610049359723,2021-01-07T12.55.59.723,13.252,0.003,-0.004,1.001
1610049359725,2021-01-07T12.55.59.725,13.254,0.005,-0.003,1.004
1610049359726,2021-01-07T12.55.59.726,13.255,0.000,-0.004,1.000
1610049359728,2021-01-07T12.55.59.728,13.257,0.006,-0.002,1.000
1610049359729,2021-01-07T12.55.59.729,13.258,0.002,-0.003,0.997
1610049359730,2021-01-07T12.55.59.730,13.259,0.002,-0.003,0.998
1610049359730,2021-01-07T12.55.59.730,13.259,0.007,-0.001,1.000
1610049359732,2021-01-07T12.55.59.732,13.261,0.003,-0.009,0.999
1610049359733,2021-01-07T12.55.59.733,13.262,0.005,-0.005,1.003
1610049359735,2021-01-07T12.55.59.735,13.264,0.004,-0.010,1.001
1610049359736,2021-01-07T12.55.59.736,13.265,0.007,-0.009,1.005
1610049359736,2021-01-07T12.55.59.736,13.265,0.006,-0.004,1.003
1610049359738,2021-01-07T12.55.59.738,13.267,0.004,-0.004,0.999
1610049359739,2021-01-07T12.55.59.739,13.268,0.005,-0.001,0.999
1610049359741,2021-01-07T12.55.59.741,13.270,0.001,-0.005,1.001
1610049359742,2021-01-07T12.55.59.742,13.271,0.007,-0.004,1.003
1610049359744,2021-01-07T12.55.59.744,13.273,0.003,-0.004,1.001
1610049359745,2021-01-07T12.55.59.745,13.274,0.000,-0.005,1.003
1610049359747,2021-01-07T12.55.59.747,13.276,0.004,-0.004,1.000
1610049359747,2021-01-07T12.55.59.747,13.276,0.005,-0.002,0.997
1610049359748,2021-01-07T12.55.59.748,13.277,0.001,-0.002,1.002
1610049359750,2021-01-07T12.55.59.750,13.279,0.001,-0.005,1.000
1610049359751,2021-01-07T12.55.59.751,13.280,-0.001,-0.008,0.998
1610049359752,2021-01-07T12.55.59.752,13.281,0.008,-0.002,0.997
1610049359754,2021-01-07T12.55.59.754,13.283,0.006,-0.001,1.000
1610049359754,2021-01-07T12.55.59.754,13.283,0.002,-0.002,0.996
1610049359755,2021-01-07T12.55.59.755,13.284,0.009,-0.001,0.999
1610049359757,2021-01-07T12.55.59.757,13.286,0.003,-0.008,1.002
1610049359758,2021-01-07T12.55.59.758,13.287,0.003,-0.004,0.999
1610049359760,2021-01-07T12.55.59.760,13.289,0.004,-0.001,1.005
1610049359761,2021-01-07T12.55.59.761,13.290,0.001,0.000,0.999
1610049359763,2021-01-07T12.55.59.763,13.292,0.002,-0.003,1.002
1610049359763,2021-01-07T12.55.59.763,13.292,0.006,-0.003,1.002
1610049359764,2021-01-07T12.55.59.764,13.293,0.002,-0.002,1.002
1610049359766,2021-01-07T12.55.59.766,13.295,0.008,-0.004,1.001
1610049359767,2021-01-07T12.55.59.767,13.296,0.003,-0.003,0.995
1610049359769,2021-01-07T12.55.59.769,13.298,0.006,-0.004,0.997
1610049359770,2021-01-07T12.55.59.770,13.299,0.004,-0.006,0.999
1610049359771,2021-01-07T12.55.59.771,13.300,0.000,-0.004,0.996
1610049359771,2021-01-07T12.55.59.771,13.300,0.000,-0.004,1.001
1610049359773,2021-01-07T12.55.59.773,13.302,0.005,-0.003,1.004
1610049359774,2021-01-07T12.55.59.774,13.303,0.005,-0.007,1.003
1610049359776,2021-01-07T12.55.59.776,13.305,0.004,-0.002,1.001
1610049359777,2021-01-07T12.55.59.777,13.306,0.004,-0.003,1.004
1610049359779,2021-01-07T12.55.59.779,13.308,0.007,-0.003,1.003
1610049359780,2021-01-07T12.55.59.780,13.309,0.003,-0.003,1.000
1610049359780,2021-01-07T12.55.59.780,13.309,-0.001,-0.005,1.001
1610049359782,2021-01-07T12.55.59.782,13.311,0.002,-0.007,1.008
1610049359783,2021-01-07T12.55.59.783,13.312,0.002,-0.005,1.006
1610049359785,2021-01-07T12.55.59.785,13.314,0.001,-0.002,0.994
1610049359786,2021-01-07T12.55.59.786,13.315,-0.001,-0.003,0.999
1610049359788,2021-01-07T12.55.59.788,13.317,0.008,-0.007,1.002
1610049359788,2021-01-07T12.55.59.788,13.317,0.006,-0.009,1.001
1610049359789,2021-01-07T12.55.59.789,13.318,0.007,-0.006,1.005
1610049359791,2021-01-07T12.55.59.791,13.320,0.004,-0.003,0.999
1610049359792,2021-01-07T12.55.59.792,13.321,0.003,-0.011,0.999
1610049359793,2021-01-07T12.55.59.793,13.322,0.001,-0.000,1.004
1610049359795,2021-01-07T12.55.59.795,13.324,0.001,-0.004,1.000
1610049359796,2021-01-07T12.55.59.796,13.325,-0.001,-0.006,1.001
1610049359796,2021-01-07T12.55.59.796,13.325,0.002,-0.005,0.996
1610049359798,2021-01-07T12.55.59.798,13.327,0.002,-0.016,0.998
1610049359799,2021-01-07T12.55.59.799,13.328,0.006,-0.005,1.010
1610049359801,2021-01-07T12.55.59.801,13.330,0.006,-0.002,1.005
1610049359802,2021-01-07T12.55.59.802,13.331,0.008,-0.013,1.000
1610049359804,2021-01-07T12.55.59.804,13.333,0.005,0.005,1.003
1610049359805,2021-01-07T12.55.59.805,13.334,0.007,-0.003,1.000
1610049359807,2021-01-07T12.55.59.807,13.336,0.002,-0.003,1.004
1610049359808,2021-01-07T12.55.59.808,13.337,0.002,-0.001,1.006
1610049359808,2021-01-07T12.55.59.808,13.337,0.009,-0.004,0.999
1610049359810,2021-01-07T12.55.59.810,13.339,0.007,-0.009,1.000
1610049359811,2021-01-07T12.55.59.811,13.340,0.003,-0.006,1.001
1610049359813,2021-01-07T12.55.59.813,13.342,0.008,-0.002,1.004
1610049359814,2021-01-07T12.55.59.814,13.343,0.007,-0.009,0.998
1610049359814,2021-01-07T12.55.59.814,13.343,0.004,-0.015,0.999
1610049359815,2021-01-07T12.55.59.815,13.344,0.003,-0.005,1.003
1610049359817,2021-01-07T12.55.59.817,13.346,0.007,-0.003,1.000
1610049359818,2021-01-07T12.55.59.818,13.347,0.004,-0.000,0.995
1610049359820,2021-01-07T12.55.59.820,13.349,0.006,-0.003,1.000
1610049359821,2021-01-07T12.55.59.821,13.350,0.002,0.004,1.003
1610049359823,2021-01-07T12.55.59.823,13.352,0.003,-0.005,1.001
1610049359823,2021-01-07T12.55.59.823,13.352,0.002,-0.006,0.994
1610049359824,2021-01-07T12.55.59.824,13.353,-0.002,-0.007,0.996
1610049359826,2021-01-07T12.55.59.826,13.355,0.003,-0.006,1.002
1610049359827,2021-01-07T12.55.59.827,13.356,0.003,-0.004,1.000
1610049359829,2021-01-07T12.55.59.829,13.358,0.003,-0.011,0.999
1610049359830,2021-01-07T12.55.59.830,13.359,0.003,-0.003,0.999
1610049359832,2021-01-07T12.55.59.832,13.361,0.006,-0.007,1.000
1610049359832,2021-01-07T12.55.59.832,13.361,0.005,-0.007,1.000
1610049359833,2021-01-07T12.55.59.833,13.362,0.004,-0.010,0.995
1610049359834,2021-01-07T12.55.59.834,13.363,0.002,-0.005,1.001
1610049359836,2021-01-07T12.55.59.836,13.365,0.001,-0.004,1.011
1610049359837,2021-01-07T12.55.59.837,13.366,0.002,-0.002,1.003
1610049359839,2021-01-07T12.55.59.839,13.368,-0.000,-0.004,0.996
1610049359840,2021-01-07T12.55.59.840,13.369,0.007,-0.007,0.999
1610049359840,2021-01-07T12.55.59.840,13.369,0.003,-0.008,1.003
1610049359842,2021-01-07T12.55.59.842,13.371,0.000,-0.002,1.008
1610049359843,2021-01-07T12.55.59.843,13.372,0.008,-0.003,1.001
1610049359845,2021-01-07T12.55.59.845,13.374,0.007,-0.007,1.003
1610049359846,2021-01-07T12.55.59.846,13.375,0.001,-0.003,1.000
1610049359848,2021-01-07T12.55.59.848,13.377,0.005,0.001,1.002
1610049359848,2021-01-07T12.55.59.848,13.377,0.001,-0.004,1.000
1610049359849,2021-01-07T12.55.59.849,13.378,0.006,-0.002,1.004
1610049359851,2021-01-07T12.55.59.851,13.380,0.004,-0.006,0.993
1610049359852,2021-01-07T12.55.59.852,13.381,-0.004,-0.004,0.998
1610049359854,2021-01-07T12.55.59.854,13.383,0.001,-0.004,0.997
1610049359855,2021-01-07T12.55.59.855,13.384,0.009,-0.006,1.004
1610049359856,2021-01-07T12.55.59.856,13.385,0.005,-0.003,0.997
1610049359856,2021-01-07T12.55.59.856,13.385,0.009,-0.001,1.000
1610049359858,2021-01-07T12.55.59.858,13.387,0.005,-0.006,0.996
1610049359859,2021-01-07T12.55.59.859,13.388,0.007,-0.004,1.000
1610049359861,2021-01-07T12.55.59.861,13.390,0.005,-0.008,1.004
1610049359862,2021-01-07T12.55.59.862,13.391,-0.006,-0.008,1.005
1610049359864,2021-01-07T12.55.59.864,13.393,0.001,-0.005,1.002
1610049359865,2021-01-07T12.55.59.865,13.394,0.003,-0.005,0.999
1610049359865,2021-01-07T12.55.59.865,13.394,0.009,-0.002,0.999
1610049359867,2021-01-07T12.55.59.867,13.396,0.007,-0.004,0.996
1610049359868,2021-01-07T12.55.59.868,13.397,0.005,-0.006,0.997
1610049359870,2021-01-07T12.55.59.870,13.399,0.003,-0.004,1.002
1610049359871,2021-01-07T12.55.59.871,13.400,0.009,-0.004,1.000
1610049359873,2021-01-07T12.55.59.873,13.402,0.001,-0.010,0.997
1610049359874,2021-01-07T12.55.59.874,13.403,0.007,-0.005,1.006
1610049359874,2021-01-07T12.55.59.874,13.403,0.006,0.001,1.000
1610049359876,2021-01-07T12.55.59.876,13.405,0.005,-0.007,0.999
1610049359877,2021-01-07T12.55.59.877,13.406,0.004,-0.003,1.002
1610049359878,2021-01-07T12.55.59.878,13.407,0.002,-0.001,1.007
1610049359880,2021-01-07T12.55.59.880,13.409,0.004,-0.009,1.004
1610049359881,2021-01-07T12.55.59.881,13.410,0.005,-0.004,1.005
1610049359883,2021-01-07T12.55.59.883,13.412,0.005,-0.005,1.004
1610049359883,2021-01-07T12.55.59.883,13.412,0.007,-0.004,1.001
1610049359884,2021-01-07T12.55.59.884,13.413,0.005,-0.006,0.994
1610049359886,2021-01-07T12.55.59.886,13.415,0.006,-0.002,1.005
1610049359887,2021-01-07T12.55.59.887,13.416,0.007,-0.003,1.001
1610049359889,2021-01-07T12.55.59.889,13.418,0.005,-0.002,0.998
1610049359890,2021-01-07T12.55.59.890,13.419,0.000,-0.002,1.003
1610049359892,2021-01-07T12.55.59.892,13.421,0.007,-0.008,1.001
1610049359892,2021-01-07T12.55.59.892,13.421,0.005,-0.004,0.990
1610049359893,2021-01-07T12.55.59.893,13.422,0.006,-0.006,1.002
1610049359895,2021-01-07T12.55.59.895,13.424,0.009,-0.007,1.006
1610049359896,2021-01-07T12.55.59.896,13.425,0.003,-0.001,1.005
1610049359897,2021-01-07T12.55.59.897,13.426,0.006,-0.002,1.000
1610049359899,2021-01-07T12.55.59.899,13.428,0.003,-0.002,0.996
1610049359899,2021-01-07T12.55.59.899,13.428,-0.001,-0.006,1.002
1610049359900,2021-01-07T12.55.59.900,13.429,-0.000,-0.003,1.000
1610049359902,2021-01-07T12.55.59.902,13.431,0.007,-0.004,1.001
1610049359903,2021-01-07T12.55.59.903,13.432,0.001,-0.007,0.996
1610049359905,2021-01-07T12.55.59.905,13.434,0.008,-0.004,0.998
1610049359906,2021-01-07T12.55.59.906,13.435,0.005,-0.002,0.999
1610049359908,2021-01-07T12.55.59.908,13.437,0.007,-0.006,1.002
1610049359908,2021-01-07T12.55.59.908,13.437,-0.000,-0.001,0.998
1610049359909,2021-01-07T12.55.59.909,13.438,0.000,-0.001,1.000
1610049359911,2021-01-07T12.55.59.911,13.440,0.000,-0.003,1.004
1610049359912,2021-01-07T12.55.59.912,13.441,0.006,-0.005,0.996
1610049359914,2021-01-07T12.55.59.914,13.443,0.004,-0.005,0.996
1610049359915,2021-01-07T12.55.59.915,13.444,0.004,-0.004,1.001
1610049359917,2021-01-07T12.55.59.917,13.446,0.001,-0.011,0.997
1610049359917,2021-01-07T12.55.59.917,13.446,0.000,-0.009,0.999
1610049359918,2021-01-07T12.55.59.918,13.447,0.003,-0.010,1.001
1610049359919,2021-01-07T12.55.59.919,13.448,0.000,-0.004,1.003
1610049359921,2021-01-07T12.55.59.921,13.450,0.003,-0.006,0.995
1610049359922,2021-01-07T12.55.59.922,13.451,0.003,-0.002,1.001
1610049359924,2021-01-07T12.55.59.924,13.453,0.001,-0.004,0.999
1610049359925,2021-01-07T12.55.59.925,13.454,0.001,-0.006,0.996
1610049359925,2021-01-07T12.55.59.925,13.454,0.003,-0.001,1.001
1610049359927,2021-01-07T12.55.59.927,13.456,0.003,-0.008,1.002
1610049359928,2021-01-07T12.55.59.928,13.457,0.005,-0.010,1.002
1610049359930,2021-01-07T12.55.59.930,13.459,0.008,-0.004,1.003
1610049359931,2021-01-07T12.55.59.931,13.460,0.004,-0.005,1.001
1610049359933,2021-01-07T12.55.59.933,13.462,-0.001,0.000,1.000
1610049359934,2021-01-07T12.55.59.934,13.463,0.001,-0.003,1.000
1610049359934,2021-01-07T12.55.59.934,13.463,0.002,-0.002,0.996
1610049359936,2021-01-07T12.55.59.936,13.465,0.004,-0.007,1.002
1610049359937,2021-01-07T12.55.59.937,13.466,0.003,-0.002,0.997
1610049359938,2021-01-07T12.55.59.938,13.467,0.003,-0.008,1.000
1610049359940,2021-01-07T12.55.59.940,13.469,0.005,-0.004,0.999
1610049359941,2021-01-07T12.55.59.941,13.470,-0.001,-0.002,1.000
1610049359943,2021-01-07T12.55.59.943,13.472,-0.000,-0.001,1.001
1610049359943,2021-01-07T12.55.59.943,13.472,0.005,-0.001,1.005
1610049359944,2021-01-07T12.55.59.944,13.473,0.003,-0.002,0.997
1610049359946,2021-01-07T12.55.59.946,13.475,0.004,-0.001,1.000
1610049359947,2021-01-07T12.55.59.947,13.476,-0.001,0.000,1.003
1610049359949,2021-01-07T12.55.59.949,13.478,-0.004,-0.005,0.997
1610049359950,2021-01-07T12.55.59.950,13.479,0.002,-0.003,1.000
1610049359952,2021-01-07T12.55.59.952,13.481,0.008,-0.001,0.996
1610049359952,2021-01-07T12.55.59.952,13.481,0.006,-0.002,0.998
1610049359953,2021-01-07T12.55.59.953,13.482,0.008,-0.008,1.004
1610049359955,2021-01-07T12.55.59.955,13.484,0.004,-0.004,0.999
1610049359956,2021-01-07T12.55.59.956,13.485,0.011,-0.004,0.998
1610049359958,2021-01-07T12.55.59.958,13.487,0.005,-0.002,0.999
1610049359959,2021-01-07T12.55.59.959,13.488,0.001,-0.002,1.005
1610049359959,2021-01-07T12.55.59.959,13.488,0.003,-0.003,1.003
1610049359960,2021-01-07T12.55.59.960,13.489,0.007,-0.002,1.000
